"","plot.id","easting","northing","scam","ivfr","c4","phau","spcy","tyla","dead","bare_water","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"809",135,365656.04,4303928.96,4,0,4,0,0,0,0,4,291,460,488,1948,0.599343185550082,1.35561745589601,-0.617940199335548,0.898461538461539
"810",136,365655.946,4303949.05,3,2,3,0,0,0,2,6,259,435,439,1869,0.619584055459272,1.39675717913655,-0.622395833333333,0.928772461571769
"811",136,365655.946,4303949.05,3,0,0,0,0,0,3,6,259,435,439,1869,0.619584055459272,1.39675717913655,-0.622395833333333,0.928772461571769
"812",137,365656.002,4303969.031,0,4,1,5,0,0,1,0,251,436,393,2119,0.687101910828026,1.66377482166956,-0.658708414872798,1.03003779590213
"813",138,365655.872,4303988.97,0,4,1,5,0,0,1,0,251,436,393,2119,0.687101910828026,1.66377482166956,-0.658708414872798,1.03003779590213
"814",138,365655.872,4303988.97,0,5,0,1,0,0,0,5,251,436,393,2119,0.687101910828026,1.66377482166956,-0.658708414872798,1.03003779590213
"815",139,365655.832,4304008.87,2,4,5,0,0,0,0,1,243,411,418,1755,0.615278416935113,1.37015781922525,-0.620498614958449,0.922280984134284
"816",139,365655.832,4304008.87,0,5,3,0,0,0,2,0,243,411,418,1755,0.615278416935113,1.37015781922525,-0.620498614958449,0.922280984134284
"817",140,365656.081,4304029.102,0,0,0,0,0,0,5,0,259,449,455,1909,0.615059221658206,1.34854386941198,-0.619168787107718,0.922003804692454
"818",140,365656.081,4304029.102,1,3,6,0,0,0,2,0,259,449,455,1909,0.615059221658206,1.34854386941198,-0.619168787107718,0.922003804692454
"819",141,365656.121,4304049.09,0,5,5,0,0,0,2,0,259,449,455,1909,0.615059221658206,1.34854386941198,-0.619168787107718,0.922003804692454
"820",142,365656.008,4304069.018,0,0,0,0,0,0,2,0,259,449,465,1955,0.615702479338843,1.32964483312511,-0.626455906821963,0.922981622960975
"821",143,365655.952,4304089.044,0,5,5,0,0,0,3,2,285,533,494,2287,0.644732110751528,1.44016064257028,-0.621985815602837,0.966576819407008
"822",144,365655.923,4304109.007,0,0,6,0,0,0,2,0,285,533,494,2287,0.644732110751528,1.44016064257028,-0.621985815602837,0.966576819407008
"823",144,365655.923,4304109.007,0,5,5,0,0,0,3,2,285,533,494,2287,0.644732110751528,1.44016064257028,-0.621985815602837,0.966576819407008
