"","plot.id","easting","northing","disp","ivfr","phau","scam","sppa","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"22",24,365662.7919,4304144.912,4,1,0,0,6,317,718,496,3431,0.747389865036924,1.82139754250962,-0.653892504217884,1.12065673921344
"23",26,365663.3497,4304130.746,5,0,0,0,6,317,718,496,3431,0.747389865036924,1.82139754250962,-0.653892504217884,1.12065673921344
"24",27,365662.4909,4304130.647,4,1,0,0,6,317,718,496,3431,0.747389865036924,1.82139754250962,-0.653892504217884,1.12065673921344
"25",27,365662.4909,4304130.647,5,0,0,0,6,317,718,496,3431,0.747389865036924,1.82139754250962,-0.653892504217884,1.12065673921344
"26",28,365662.5707,4304131.571,4,1,0,0,6,317,718,496,3431,0.747389865036924,1.82139754250962,-0.653892504217884,1.12065673921344
"27",28,365662.5707,4304131.571,5,0,0,0,6,317,718,496,3431,0.747389865036924,1.82139754250962,-0.653892504217884,1.12065673921344
"28",31,365663.8751,4304109.609,4,3,0,0,6,350,609,595,3219,0.687991609858416,1.57578669228921,-0.681818181818182,1.0315817061984
"29",32,365663.9129,4304110.907,4,3,0,0,6,350,609,595,3219,0.687991609858416,1.57578669228921,-0.681818181818182,1.0315817061984
"30",35,365665.3185,4304077.597,5,1,0,5,6,352,601,593,2577,0.625867507886435,1.41957641671437,-0.621774701069855,0.938357244206212
"31",36,365665.4504,4304078.477,5,1,0,5,6,352,601,593,2577,0.625867507886435,1.41957641671437,-0.621774701069855,0.938357244206212
"32",37,365665.7342,4304070.99,3,4,0,4,5,352,601,593,2577,0.625867507886435,1.41957641671437,-0.621774701069855,0.938357244206212
"33",38,365665.6046,4304070.102,3,4,0,4,5,352,601,593,2577,0.625867507886435,1.41957641671437,-0.621774701069855,0.938357244206212
"34",39,365664.3616,4304070.294,5,1,0,5,6,352,601,593,2577,0.625867507886435,1.41957641671437,-0.621774701069855,0.938357244206212
"35",39,365664.3616,4304070.294,3,4,0,4,5,352,601,593,2577,0.625867507886435,1.41957641671437,-0.621774701069855,0.938357244206212
"36",40,365664.5335,4304071.199,5,1,0,5,6,352,601,593,2577,0.625867507886435,1.41957641671437,-0.621774701069855,0.938357244206212
"37",40,365664.5335,4304071.199,3,4,0,4,5,352,601,593,2577,0.625867507886435,1.41957641671437,-0.621774701069855,0.938357244206212
"38",41,365664.9221,4304052.16,3,4,0,4,5,324,535,511,2595,0.670959433354797,1.61300309597523,-0.65814696485623,1.0059533386967
"39",42,365664.9574,4304050.992,3,4,0,4,5,324,535,511,2595,0.670959433354797,1.61300309597523,-0.65814696485623,1.0059533386967
"40",43,365664.1971,4304050.846,3,4,0,4,5,324,535,511,2595,0.670959433354797,1.61300309597523,-0.65814696485623,1.0059533386967
"41",44,365663.7935,4304051.791,3,4,0,4,5,324,535,511,2595,0.670959433354797,1.61300309597523,-0.65814696485623,1.0059533386967
"42",44,365663.7935,4304051.791,3,3,0,4,6,324,535,511,2595,0.670959433354797,1.61300309597523,-0.65814696485623,1.0059533386967
"43",48,365667.3501,4304019.979,4,1,0,0,6,296,496,431,2401,0.695621468926554,1.78054953000723,-0.657576803589921,1.0428798305982
"44",51,365670.1027,4304006.391,6,1,0,0,3,297,532,441,2501,0.700203942895989,1.76460510536234,-0.649192218925157,1.04977068116188
"45",52,365669.4802,4304007.275,6,1,0,0,3,297,532,441,2501,0.700203942895989,1.76460510536234,-0.649192218925157,1.04977068116188
"46",53,365672.0426,4303980.628,3,4,0,4,5,300,508,362,2827,0.772969582941361,2.24254002911208,-0.695352323838081,1.15890926187118
"47",54,365671.9141,4303979.687,3,4,0,4,5,300,508,362,2827,0.772969582941361,2.24254002911208,-0.695352323838081,1.15890926187118
"48",55,365670.6986,4303979.756,3,4,0,4,5,300,508,362,2827,0.772969582941361,2.24254002911208,-0.695352323838081,1.15890926187118
"49",56,365670.7773,4303980.751,3,4,0,4,5,300,508,362,2827,0.772969582941361,2.24254002911208,-0.695352323838081,1.15890926187118
"50",59,365671.4794,4303944.737,3,3,0,5,4,317,508,440,2294,0.678127286027798,1.81373508119742,-0.637401855817273,1.01663315664412
"51",59,365671.4794,4303944.737,5,5,0,2,6,317,508,440,2294,0.678127286027798,1.81373508119742,-0.637401855817273,1.01663315664412
"52",60,365671.4108,4303945.581,3,3,0,5,4,317,508,440,2294,0.678127286027798,1.81373508119742,-0.637401855817273,1.01663315664412
"53",60,365671.4108,4303945.581,5,5,0,2,6,317,508,440,2294,0.678127286027798,1.81373508119742,-0.637401855817273,1.01663315664412
"54",63,365673.0845,4303917.944,3,4,0,5,5,317,532,463,2493,0.686738836265223,1.75453759723423,-0.648264462809917,1.02958579881657
"55",64,365672.9292,4303918.925,3,4,0,5,5,317,532,463,2493,0.686738836265223,1.75453759723423,-0.648264462809917,1.02958579881657
"56",65,365675.8212,4303903.531,1,4,0,5,3,301,531,451,2143,0.652274479568234,1.63288940359004,-0.602842183994016,0.977846272394529
"57",66,365675.8461,4303902.374,1,4,0,5,3,301,531,451,2143,0.652274479568234,1.63288940359004,-0.602842183994016,0.977846272394529
"58",67,365674.6742,4303902.477,1,4,0,5,3,301,531,451,2143,0.652274479568234,1.63288940359004,-0.602842183994016,0.977846272394529
"59",68,365674.5052,4303903.384,1,4,0,5,3,301,531,451,2143,0.652274479568234,1.63288940359004,-0.602842183994016,0.977846272394529
"60",69,365679.3291,4303891.203,1,3,0,5,5,301,531,451,2143,0.652274479568234,1.63288940359004,-0.602842183994016,0.977846272394529
"61",70,365679.2558,4303890.119,1,3,0,5,5,301,531,451,2143,0.652274479568234,1.63288940359004,-0.602842183994016,0.977846272394529
"62",71,365678.4592,4303890.003,1,3,0,5,5,301,531,451,2143,0.652274479568234,1.63288940359004,-0.602842183994016,0.977846272394529
"63",72,365678.4972,4303890.865,1,3,0,5,5,301,531,451,2143,0.652274479568234,1.63288940359004,-0.602842183994016,0.977846272394529
"64",81,365677.5484,4303815.197,1,0,0,6,4,259,446,401,2393,0.712956335003579,1.74400280161093,-0.685804860866502,1.06886066893221
"65",82,365677.512,4303814.014,1,0,0,6,4,259,446,401,2393,0.712956335003579,1.74400280161093,-0.685804860866502,1.06886066893221
"66",83,365676.5417,4303814.149,1,0,0,6,4,259,446,401,2393,0.712956335003579,1.74400280161093,-0.685804860866502,1.06886066893221
"67",84,365676.4647,4303815.027,1,0,0,6,4,259,446,401,2393,0.712956335003579,1.74400280161093,-0.685804860866502,1.06886066893221
"68",85,365676.3402,4303797.053,1,0,0,6,4,259,446,401,2393,0.712956335003579,1.74400280161093,-0.685804860866502,1.06886066893221
"69",86,365676.7038,4303796.153,1,0,0,6,4,259,446,401,2393,0.712956335003579,1.74400280161093,-0.685804860866502,1.06886066893221
"70",87,365675.2093,4303796.116,1,0,0,6,4,259,446,401,2393,0.712956335003579,1.74400280161093,-0.685804860866502,1.06886066893221
"71",88,365675.2037,4303796.898,1,0,0,6,4,259,446,401,2393,0.712956335003579,1.74400280161093,-0.685804860866502,1.06886066893221
"72",89,365865.8257,4304043.48,0,0,6,0,0,181,575,301,2179,0.757258064516129,1.78754997144489,-0.58242556281772,1.13520048357848
"73",90,365865.5223,4304042.596,0,0,6,0,0,181,575,301,2179,0.757258064516129,1.78754997144489,-0.58242556281772,1.13520048357848
"74",91,365864.6297,4304042.643,0,0,6,0,0,181,575,301,2179,0.757258064516129,1.78754997144489,-0.58242556281772,1.13520048357848
"75",91,365864.6297,4304042.643,0,0,5,0,0,181,575,301,2179,0.757258064516129,1.78754997144489,-0.58242556281772,1.13520048357848
"76",92,365864.6957,4304043.349,0,0,6,0,0,181,575,301,2179,0.757258064516129,1.78754997144489,-0.58242556281772,1.13520048357848
"77",92,365864.6957,4304043.349,0,0,5,0,0,181,575,301,2179,0.757258064516129,1.78754997144489,-0.58242556281772,1.13520048357848
"78",96,365867.9972,4304077.954,0,0,4,0,0,139,491,263,1306,0.664754620777565,1.41673458299375,-0.45353366722315,0.996179560649475
"79",97,365868.1022,4304059.612,0,0,6,0,0,139,491,263,1306,0.664754620777565,1.41673458299375,-0.45353366722315,0.996179560649475
"80",98,365867.6161,4304058.58,0,0,4,0,0,139,491,263,1306,0.664754620777565,1.41673458299375,-0.45353366722315,0.996179560649475
"81",98,365867.6161,4304058.58,0,0,6,0,0,139,491,263,1306,0.664754620777565,1.41673458299375,-0.45353366722315,0.996179560649475
"82",99,365866.864,4304058.725,0,0,4,0,0,139,491,263,1306,0.664754620777565,1.41673458299375,-0.45353366722315,0.996179560649475
"83",99,365866.864,4304058.725,0,0,6,0,0,139,491,263,1306,0.664754620777565,1.41673458299375,-0.45353366722315,0.996179560649475
"84",100,365867.193,4304059.695,0,0,4,0,0,139,491,263,1306,0.664754620777565,1.41673458299375,-0.45353366722315,0.996179560649475
"85",100,365867.193,4304059.695,0,0,6,0,0,139,491,263,1306,0.664754620777565,1.41673458299375,-0.45353366722315,0.996179560649475
"86",103,365867.8428,4304019.61,0,0,6,0,0,255,470,354,2382,0.741228070175439,1.9556412729026,-0.670406732117812,1.11123287671233
"87",104,365867.7192,4304020.595,0,0,6,0,0,255,470,354,2382,0.741228070175439,1.9556412729026,-0.670406732117812,1.11123287671233
"88",105,365872.9074,4304006.135,0,4,6,0,0,255,470,354,2382,0.741228070175439,1.9556412729026,-0.670406732117812,1.11123287671233
"89",106,365873.412,4304004.994,0,4,6,0,0,255,470,354,2382,0.741228070175439,1.9556412729026,-0.670406732117812,1.11123287671233
"90",107,365872.3018,4304004.768,0,4,6,0,0,255,470,354,2382,0.741228070175439,1.9556412729026,-0.670406732117812,1.11123287671233
"91",108,365871.2485,4304005.299,0,4,6,0,0,255,470,354,2382,0.741228070175439,1.9556412729026,-0.670406732117812,1.11123287671233
"92",112,365875.4012,4303983.08,0,6,3,2,0,249,481,347,2553,0.760689655172414,1.99349358395084,-0.682926829268293,1.14044459762192
"93",113,365872.9946,4303959.377,0,6,3,2,0,268,476,342,2700,0.775147928994083,2.15067493615469,-0.700251889168766,1.16214884179399
"94",114,365872.7908,4303958.4,0,6,3,2,0,268,476,342,2700,0.775147928994083,2.15067493615469,-0.700251889168766,1.16214884179399
"95",115,365871.7695,4303958.268,0,6,3,2,0,268,476,342,2700,0.775147928994083,2.15067493615469,-0.700251889168766,1.16214884179399
"96",115,365871.7695,4303958.268,4,4,0,6,4,268,476,342,2700,0.775147928994083,2.15067493615469,-0.700251889168766,1.16214884179399
"97",116,365871.7652,4303959.212,0,6,3,2,0,268,476,342,2700,0.775147928994083,2.15067493615469,-0.700251889168766,1.16214884179399
"98",116,365871.7652,4303959.212,4,4,0,6,4,268,476,342,2700,0.775147928994083,2.15067493615469,-0.700251889168766,1.16214884179399
"99",117,365872.6521,4303932.442,4,4,0,6,4,288,491,406,2558,0.726045883940621,1.89904694669961,-0.677927189242374,1.08851795649975
"100",117,365872.6521,4303932.442,6,4,0,4,6,288,491,406,2558,0.726045883940621,1.89904694669961,-0.677927189242374,1.08851795649975
"101",118,365872.7915,4303931.373,6,4,0,4,6,288,491,406,2558,0.726045883940621,1.89904694669961,-0.677927189242374,1.08851795649975
"102",119,365871.7657,4303931.319,6,4,0,4,6,288,491,406,2558,0.726045883940621,1.89904694669961,-0.677927189242374,1.08851795649975
"103",120,365871.4759,4303932.034,4,4,0,6,4,288,491,406,2558,0.726045883940621,1.89904694669961,-0.677927189242374,1.08851795649975
"104",120,365871.4759,4303932.034,6,4,0,4,6,288,491,406,2558,0.726045883940621,1.89904694669961,-0.677927189242374,1.08851795649975
"105",123,365873.8944,4303910.688,6,4,0,4,6,288,491,406,2558,0.726045883940621,1.89904694669961,-0.677927189242374,1.08851795649975
"106",124,365873.4502,4303911.352,6,4,0,4,6,288,491,406,2558,0.726045883940621,1.89904694669961,-0.677927189242374,1.08851795649975
"107",127,365873.725,4303891.522,0,0,5,3,0,303,503,402,2394,0.71244635193133,1.96643632773939,-0.652744218156714,1.06809651474531
"108",128,365873.6726,4303892.774,0,0,5,3,0,303,503,402,2394,0.71244635193133,1.96643632773939,-0.652744218156714,1.06809651474531
"109",131,365872.6297,4303861.857,0,0,4,0,0,297,497,395,2505,0.727586206896552,1.99319856414132,-0.668887408394404,1.09081509564019
"110",132,365872.0729,4303862.863,0,0,4,0,0,297,497,395,2505,0.727586206896552,1.99319856414132,-0.668887408394404,1.09081509564019
"111",133,365863.9547,4304029.453,0,0,5,0,0,181,575,301,2179,0.757258064516129,1.78754997144489,-0.58242556281772,1.13520048357848
"112",134,366049.9286,4304351.309,0,0,2,0,5,261,454,291,3266,0.836378971043014,2.43572949074832,-0.755913978494624,1.25403962343684
"113",135,366048.895,4304351.568,0,0,2,0,5,261,454,291,3266,0.836378971043014,2.43572949074832,-0.755913978494624,1.25403962343684
"114",136,366048.9841,4304352.206,0,0,2,0,5,261,454,291,3266,0.836378971043014,2.43572949074832,-0.755913978494624,1.25403962343684
"115",137,366049.901,4304352.119,0,0,2,0,5,261,454,291,3266,0.836378971043014,2.43572949074832,-0.755913978494624,1.25403962343684
"116",138,366068.529,4304353.233,0,0,2,0,5,264,550,295,3675,0.851385390428212,2.43937644341801,-0.739644970414201,1.27659574468085
"117",143,366084.8868,4304349.917,1,1,1,0,6,264,550,295,3675,0.851385390428212,2.43937644341801,-0.739644970414201,1.27659574468085
"118",147,366098.5524,4304344.078,6,6,1,0,4,318,560,391,3171,0.780460415496912,2.21973810284254,-0.699812382739212,1.17019783920303
"119",150,366134.8949,4304339.048,0,3,4,0,0,317,542,370,2501,0.742250087077673,2.27427961579509,-0.643772592836017,1.11279373368146
"120",150,366134.8949,4304339.048,0,0,4,0,0,317,542,370,2501,0.742250087077673,2.27427961579509,-0.643772592836017,1.11279373368146
"121",151,366133.9299,4304339.253,0,3,4,0,0,317,542,370,2501,0.742250087077673,2.27427961579509,-0.643772592836017,1.11279373368146
"122",151,366133.9299,4304339.253,0,0,4,0,0,317,542,370,2501,0.742250087077673,2.27427961579509,-0.643772592836017,1.11279373368146
"123",152,366133.8742,4304340.146,0,0,4,0,0,317,542,370,2501,0.742250087077673,2.27427961579509,-0.643772592836017,1.11279373368146
"124",153,366134.878,4304339.86,0,3,4,0,0,317,542,370,2501,0.742250087077673,2.27427961579509,-0.643772592836017,1.11279373368146
"125",153,366134.878,4304339.86,0,0,4,0,0,317,542,370,2501,0.742250087077673,2.27427961579509,-0.643772592836017,1.11279373368146
"126",154,366145.9808,4304339.248,0,3,4,0,0,317,542,370,2501,0.742250087077673,2.27427961579509,-0.643772592836017,1.11279373368146
"127",155,366144.7618,4304339.453,0,3,4,0,0,317,542,370,2501,0.742250087077673,2.27427961579509,-0.643772592836017,1.11279373368146
"128",4,365671.937,4303961.435,3,4,0,4,5,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"129",4,365671.937,4303961.435,3,3,0,5,4,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"130",5,365672.2157,4303960.269,3,4,0,4,5,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"131",5,365672.2157,4303960.269,3,3,0,5,4,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"132",6,365671.2172,4303960.091,3,4,0,4,5,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"133",6,365671.2172,4303960.091,3,3,0,5,4,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"134",7,365670.982,4303961.041,3,4,0,4,5,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"135",7,365670.982,4303961.041,3,3,0,5,4,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"136",9,365671.9276,4303961.414,3,4,0,4,5,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"137",9,365671.9276,4303961.414,3,3,0,5,4,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"138",10,365672.09,4303960.205,3,4,0,4,5,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"139",10,365672.09,4303960.205,3,3,0,5,4,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"140",11,365671.349,4303960.002,3,4,0,4,5,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"141",11,365671.349,4303960.002,3,3,0,5,4,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"142",12,365670.8875,4303961.096,3,4,0,4,5,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"143",12,365670.8875,4303961.096,3,3,0,5,4,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"144",14,365662.4043,4304176.912,4,4,0,0,1,331,567,456,1961,0.622672734795201,1.69979670205557,-0.551424050632911,0.93342981186686
"145",15,365661.5503,4304176.755,4,4,0,0,1,331,567,456,1961,0.622672734795201,1.69979670205557,-0.551424050632911,0.93342981186686
"146",19,365662.4442,4304156.412,4,4,0,0,1,303,542,419,2535,0.716316858496953,1.90596288956945,-0.647708807279818,1.07392996108949
"147",20,365662.2901,4304157.286,4,4,0,0,1,303,542,419,2535,0.716316858496953,1.90596288956945,-0.647708807279818,1.07392996108949
"148",23,365662.7492,4304143.794,4,1,0,0,6,324,645,490,2987,0.718147828587863,1.78561212814645,-0.644823788546256,1.07675722294092
"149",24,365662.7919,4304144.912,4,1,0,0,6,324,645,490,2987,0.718147828587863,1.78561212814645,-0.644823788546256,1.07675722294092
"150",26,365663.3497,4304130.746,5,0,0,0,6,324,645,490,2987,0.718147828587863,1.78561212814645,-0.644823788546256,1.07675722294092
"151",27,365662.4909,4304130.647,4,1,0,0,6,324,645,490,2987,0.718147828587863,1.78561212814645,-0.644823788546256,1.07675722294092
"152",27,365662.4909,4304130.647,5,0,0,0,6,324,645,490,2987,0.718147828587863,1.78561212814645,-0.644823788546256,1.07675722294092
"153",28,365662.5707,4304131.571,4,1,0,0,6,324,645,490,2987,0.718147828587863,1.78561212814645,-0.644823788546256,1.07675722294092
"154",28,365662.5707,4304131.571,5,0,0,0,6,324,645,490,2987,0.718147828587863,1.78561212814645,-0.644823788546256,1.07675722294092
"155",31,365663.8751,4304109.609,4,3,0,0,6,378,698,620,2827,0.640266898752538,1.48679601185664,-0.603971631205674,0.959982601130926
"156",32,365663.9129,4304110.907,4,3,0,0,6,378,698,620,2827,0.640266898752538,1.48679601185664,-0.603971631205674,0.959982601130926
"157",35,365665.3185,4304077.597,5,1,0,5,6,385,627,607,2416,0.598412173337744,1.42688121154756,-0.587906671048308,0.897173086460572
"158",36,365665.4504,4304078.477,5,1,0,5,6,385,627,607,2416,0.598412173337744,1.42688121154756,-0.587906671048308,0.897173086460572
"159",37,365665.7342,4304070.99,3,4,0,4,5,385,627,607,2416,0.598412173337744,1.42688121154756,-0.587906671048308,0.897173086460572
"160",38,365665.6046,4304070.102,3,4,0,4,5,385,627,607,2416,0.598412173337744,1.42688121154756,-0.587906671048308,0.897173086460572
"161",39,365664.3616,4304070.294,5,1,0,5,6,385,627,607,2416,0.598412173337744,1.42688121154756,-0.587906671048308,0.897173086460572
"162",39,365664.3616,4304070.294,3,4,0,4,5,385,627,607,2416,0.598412173337744,1.42688121154756,-0.587906671048308,0.897173086460572
"163",40,365664.5335,4304071.199,5,1,0,5,6,385,627,607,2416,0.598412173337744,1.42688121154756,-0.587906671048308,0.897173086460572
"164",40,365664.5335,4304071.199,3,4,0,4,5,385,627,607,2416,0.598412173337744,1.42688121154756,-0.587906671048308,0.897173086460572
"165",41,365664.9221,4304052.16,3,4,0,4,5,395,628,576,2456,0.620052770448549,1.59403086315075,-0.592736705577173,0.929619251689468
"166",42,365664.9574,4304050.992,3,4,0,4,5,395,628,576,2456,0.620052770448549,1.59403086315075,-0.592736705577173,0.929619251689468
"167",43,365664.1971,4304050.846,3,4,0,4,5,395,628,576,2456,0.620052770448549,1.59403086315075,-0.592736705577173,0.929619251689468
"168",44,365663.7935,4304051.791,3,4,0,4,5,395,628,576,2456,0.620052770448549,1.59403086315075,-0.592736705577173,0.929619251689468
"169",44,365663.7935,4304051.791,3,3,0,4,6,395,628,576,2456,0.620052770448549,1.59403086315075,-0.592736705577173,0.929619251689468
"170",48,365667.3501,4304019.979,4,1,0,0,6,374,558,521,2148,0.609591607343574,1.64809562398703,-0.587583148558758,0.913873806403295
"171",51,365670.1027,4304006.391,6,1,0,0,3,345,574,482,2473,0.673773265651438,1.79272465334054,-0.623235969806367,1.0101471334348
"172",52,365669.4802,4304007.275,6,1,0,0,3,345,574,482,2473,0.673773265651438,1.79272465334054,-0.623235969806367,1.0101471334348
"173",53,365672.0426,4303980.628,3,4,0,4,5,316,566,436,2633,0.715868361029651,1.90844336344684,-0.646139418568303,1.07327796775769
"174",54,365671.9141,4303979.687,3,4,0,4,5,316,566,436,2633,0.715868361029651,1.90844336344684,-0.646139418568303,1.07327796775769
"175",55,365670.6986,4303979.756,3,4,0,4,5,316,566,436,2633,0.715868361029651,1.90844336344684,-0.646139418568303,1.07327796775769
"176",56,365670.7773,4303980.751,3,4,0,4,5,316,566,436,2633,0.715868361029651,1.90844336344684,-0.646139418568303,1.07327796775769
"177",59,365671.4794,4303944.737,3,3,0,5,4,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"178",59,365671.4794,4303944.737,5,5,0,2,6,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"179",60,365671.4108,4303945.581,3,3,0,5,4,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"180",60,365671.4108,4303945.581,5,5,0,2,6,334,541,462,2205,0.653543307086614,1.76345609065156,-0.605972323379461,0.979763912310287
"181",63,365673.0845,4303917.944,3,4,0,5,5,331,553,490,2329,0.65235899255055,1.65051157781368,-0.616238723108952,0.978018081900372
"182",64,365672.9292,4303918.925,3,4,0,5,5,331,553,490,2329,0.65235899255055,1.65051157781368,-0.616238723108952,0.978018081900372
"183",65,365675.8212,4303903.531,1,4,0,5,3,342,515,513,1968,0.58645707376058,1.46673387096774,-0.585179218687072,0.879154078549849
"184",66,365675.8461,4303902.374,1,4,0,5,3,342,515,513,1968,0.58645707376058,1.46673387096774,-0.585179218687072,0.879154078549849
"185",67,365674.6742,4303902.477,1,4,0,5,3,342,515,513,1968,0.58645707376058,1.46673387096774,-0.585179218687072,0.879154078549849
"186",68,365674.5052,4303903.384,1,4,0,5,3,342,515,513,1968,0.58645707376058,1.46673387096774,-0.585179218687072,0.879154078549849
"187",69,365679.3291,4303891.203,1,3,0,5,5,342,515,513,1968,0.58645707376058,1.46673387096774,-0.585179218687072,0.879154078549849
"188",70,365679.2558,4303890.119,1,3,0,5,5,342,515,513,1968,0.58645707376058,1.46673387096774,-0.585179218687072,0.879154078549849
"189",71,365678.4592,4303890.003,1,3,0,5,5,342,515,513,1968,0.58645707376058,1.46673387096774,-0.585179218687072,0.879154078549849
"190",72,365678.4972,4303890.865,1,3,0,5,5,342,515,513,1968,0.58645707376058,1.46673387096774,-0.585179218687072,0.879154078549849
"191",81,365677.5484,4303815.197,1,0,0,6,4,273,422,422,1803,0.620674157303371,1.50994970478898,-0.620674157303371,0.93038401077925
"192",82,365677.512,4303814.014,1,0,0,6,4,273,422,422,1803,0.620674157303371,1.50994970478898,-0.620674157303371,0.93038401077925
"193",83,365676.5417,4303814.149,1,0,0,6,4,273,422,422,1803,0.620674157303371,1.50994970478898,-0.620674157303371,0.93038401077925
"194",84,365676.4647,4303815.027,1,0,0,6,4,273,422,422,1803,0.620674157303371,1.50994970478898,-0.620674157303371,0.93038401077925
"195",85,365676.3402,4303797.053,1,0,0,6,4,273,422,422,1803,0.620674157303371,1.50994970478898,-0.620674157303371,0.93038401077925
"196",86,365676.7038,4303796.153,1,0,0,6,4,273,422,422,1803,0.620674157303371,1.50994970478898,-0.620674157303371,0.93038401077925
"197",87,365675.2093,4303796.116,1,0,0,6,4,273,422,422,1803,0.620674157303371,1.50994970478898,-0.620674157303371,0.93038401077925
"198",88,365675.2037,4303796.898,1,0,0,6,4,273,422,422,1803,0.620674157303371,1.50994970478898,-0.620674157303371,0.93038401077925
"199",89,365865.8257,4304043.48,0,0,6,0,0,259,449,345,1703,0.6630859375,1.85569827821809,-0.58271375464684,0.993900951451574
"200",90,365865.5223,4304042.596,0,0,6,0,0,259,449,345,1703,0.6630859375,1.85569827821809,-0.58271375464684,0.993900951451574
"201",91,365864.6297,4304042.643,0,0,6,0,0,259,449,345,1703,0.6630859375,1.85569827821809,-0.58271375464684,0.993900951451574
