"","plot.id","easting","northing","scam","ivfr","c4","phau","spcy","tyla","dead","bare_water","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"1",1,365375.931,4304068.981,5,0,0,0,0,1,0,0,320,518,482,597,0.106580166821131,0.264246323529412,-0.0708520179372197,0.159648310967145
"2",4,365436.058,4304008.928,6,0,0,0,0,1,2,0,200,448,288,3124,0.831184056271981,2.11578633243808,-0.749160134378499,1.24622821151311
"3",4,365436.058,4304008.928,0,4,0,4,0,0,0,0,200,448,288,3124,0.831184056271981,2.11578633243808,-0.749160134378499,1.24622821151311
"4",5,365435.93,4304029.066,0,5,0,0,5,0,2,0,200,448,288,3124,0.831184056271981,2.11578633243808,-0.749160134378499,1.24622821151311
"5",5,365435.93,4304029.066,0,0,0,0,0,0,0,0,200,448,288,3124,0.831184056271981,2.11578633243808,-0.749160134378499,1.24622821151311
"6",6,365436.097,4304048.939,0,0,0,0,0,0,0,0,172,402,242,2884,0.845169545745362,2.16912972085386,-0.755325623858795,1.26714628297362
"7",6,365436.097,4304048.939,2,4,0,0,0,0,0,0,172,402,242,2884,0.845169545745362,2.16912972085386,-0.755325623858795,1.26714628297362
"8",8,365455.989,4304009.022,1,5,0,4,3,0,0,2,200,448,288,3124,0.831184056271981,2.11578633243808,-0.749160134378499,1.24622821151311
"9",9,365455.966,4304028.954,0,0,0,0,0,0,0,0,200,448,288,3124,0.831184056271981,2.11578633243808,-0.749160134378499,1.24622821151311
"10",9,365455.966,4304028.954,1,5,0,4,3,0,0,2,200,448,288,3124,0.831184056271981,2.11578633243808,-0.749160134378499,1.24622821151311
"11",9,365455.966,4304028.954,1,3,0,0,4,0,2,5,200,448,288,3124,0.831184056271981,2.11578633243808,-0.749160134378499,1.24622821151311
"12",10,365455.973,4304049.018,2,4,0,0,0,0,0,0,172,402,242,2884,0.845169545745362,2.16912972085386,-0.755325623858795,1.26714628297362
"13",10,365455.973,4304049.018,1,4,0,0,3,0,0,4,172,402,242,2884,0.845169545745362,2.16912972085386,-0.755325623858795,1.26714628297362
"14",11,365456.016,4304068.914,1,4,0,0,3,0,0,4,304,602,532,1360,0.437632135306554,0.911492734478203,-0.386340468909276,0.655928175336678
"15",11,365456.016,4304068.914,3,0,0,0,5,0,0,4,304,602,532,1360,0.437632135306554,0.911492734478203,-0.386340468909276,0.655928175336678
"16",12,365476.041,4304008.875,1,5,0,4,3,0,0,2,183,429,278,2265,0.781360597719229,1.94080875170932,-0.681514476614699,1.17134997052466
"17",12,365476.041,4304008.875,4,2,3,0,0,0,3,2,183,429,278,2265,0.781360597719229,1.94080875170932,-0.681514476614699,1.17134997052466
"18",12,365476.041,4304008.875,2,5,3,0,2,0,1,5,183,429,278,2265,0.781360597719229,1.94080875170932,-0.681514476614699,1.17134997052466
"19",13,365476.203,4304029.013,2,5,1,0,4,0,2,0,183,429,278,2265,0.781360597719229,1.94080875170932,-0.681514476614699,1.17134997052466
"20",14,365475.939,4304048.999,1,4,0,0,3,0,0,4,252,591,514,1378,0.456659619450317,0.840140023337223,-0.399695276790249,0.684446791655664
"21",14,365475.939,4304048.999,2,5,1,0,4,0,2,0,252,591,514,1378,0.456659619450317,0.840140023337223,-0.399695276790249,0.684446791655664
"22",14,365475.939,4304048.999,0,1,0,6,0,0,3,2,252,591,514,1378,0.456659619450317,0.840140023337223,-0.399695276790249,0.684446791655664
"23",15,365475.997,4304068.978,3,0,0,0,5,0,0,4,604,839,787,726,-0.0403172504957039,-0.166303162486369,0.0722044728434505,-0.0604159788709145
"24",15,365475.997,4304068.978,1,5,0,4,0,0,2,0,604,839,787,726,-0.0403172504957039,-0.166303162486369,0.0722044728434505,-0.0604159788709145
