"","plot.id","easting","northing","disp","ivfr","phau","scam","sppa","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"201",91,365864.6297,4304042.643,0,0,6,0,0,276,461,428,1663,0.590626494500239,1.42939814814815,-0.565913370998117,0.885304659498208
"202",91,365864.6297,4304042.643,0,0,6,0,0,276,461,428,1663,0.590626494500239,1.42939814814815,-0.565913370998117,0.885304659498208
"203",92,365864.6957,4304043.349,0,0,6,0,0,276,461,428,1663,0.590626494500239,1.42939814814815,-0.565913370998117,0.885304659498208
"204",92,365864.6957,4304043.349,0,0,6,0,0,276,461,428,1663,0.590626494500239,1.42939814814815,-0.565913370998117,0.885304659498208
"205",96,365867.9972,4304077.954,0,0,5,0,0,255,476,400,1702,0.619410085632731,1.48732008224811,-0.562901744719926,0.928452579034942
"206",97,365868.1022,4304059.612,0,0,6,0,0,255,476,400,1702,0.619410085632731,1.48732008224811,-0.562901744719926,0.928452579034942
"207",98,365867.6161,4304058.58,0,0,5,0,0,255,476,400,1702,0.619410085632731,1.48732008224811,-0.562901744719926,0.928452579034942
"208",98,365867.6161,4304058.58,0,0,6,0,0,255,476,400,1702,0.619410085632731,1.48732008224811,-0.562901744719926,0.928452579034942
"209",99,365866.864,4304058.725,0,0,5,0,0,255,476,400,1702,0.619410085632731,1.48732008224811,-0.562901744719926,0.928452579034942
"210",99,365866.864,4304058.725,0,0,6,0,0,255,476,400,1702,0.619410085632731,1.48732008224811,-0.562901744719926,0.928452579034942
"211",100,365867.193,4304059.695,0,0,5,0,0,255,476,400,1702,0.619410085632731,1.48732008224811,-0.562901744719926,0.928452579034942
"212",100,365867.193,4304059.695,0,0,6,0,0,255,476,400,1702,0.619410085632731,1.48732008224811,-0.562901744719926,0.928452579034942
"213",103,365867.8428,4304019.61,0,0,6,0,0,274,488,431,1825,0.61790780141844,1.47983014861996,-0.578037181150022,0.92624584717608
"214",104,365867.7192,4304020.595,0,0,6,0,0,274,488,431,1825,0.61790780141844,1.47983014861996,-0.578037181150022,0.92624584717608
"215",105,365872.9074,4304006.135,0,0,6,0,0,229,456,403,2242,0.695274102079395,1.56297807241203,-0.661971830985915,1.04232004534291
"216",106,365873.412,4304004.994,0,0,6,0,0,229,456,403,2242,0.695274102079395,1.56297807241203,-0.661971830985915,1.04232004534291
"217",107,365872.3018,4304004.768,0,0,6,0,0,229,456,403,2242,0.695274102079395,1.56297807241203,-0.661971830985915,1.04232004534291
"218",108,365871.2485,4304005.299,0,0,6,0,0,229,456,403,2242,0.695274102079395,1.56297807241203,-0.661971830985915,1.04232004534291
"219",112,365875.4012,4303983.08,0,3,6,1,0,238,432,371,2189,0.71015625,1.72879421833397,-0.670354826402137,1.06461057973843
"220",113,365872.9946,4303959.377,0,3,6,1,0,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"221",114,365872.7908,4303958.4,0,3,6,1,0,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"222",115,365871.7695,4303958.268,0,3,6,1,0,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"223",115,365871.7695,4303958.268,6,4,0,3,1,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"224",116,365871.7652,4303959.212,0,3,6,1,0,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"225",116,365871.7652,4303959.212,6,4,0,3,1,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"226",117,365872.6521,4303932.442,6,4,0,3,1,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"227",117,365872.6521,4303932.442,4,5,0,3,4,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"228",118,365872.7915,4303931.373,4,5,0,3,4,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"229",119,365871.7657,4303931.319,4,5,0,3,4,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"230",120,365871.4759,4303932.034,6,4,0,3,1,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"231",120,365871.4759,4303932.034,4,5,0,3,4,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"232",123,365873.8944,4303910.688,4,5,0,3,4,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"233",124,365873.4502,4303911.352,4,5,0,3,4,236,433,368,2121,0.704298915226999,1.71325254104769,-0.660924040720439,1.05581208592652
"234",127,365873.725,4303891.522,1,0,6,2,0,265,466,454,2121,0.647378640776699,1.45895326448451,-0.639737147274836,0.970502619833107
"235",128,365873.6726,4303892.774,1,0,6,2,0,265,466,454,2121,0.647378640776699,1.45895326448451,-0.639737147274836,0.970502619833107
"236",133,365863.9547,4304029.453,0,0,6,0,0,276,461,428,1663,0.590626494500239,1.42939814814815,-0.565913370998117,0.885304659498208
"237",134,366049.9286,4304351.309,0,0,0,0,5,210,383,248,2881,0.841482901885586,2.35678481919083,-0.76531862745098,1.26161954959272
"238",135,366048.895,4304351.568,0,0,0,0,5,210,383,248,2881,0.841482901885586,2.35678481919083,-0.76531862745098,1.26161954959272
"239",136,366048.9841,4304352.206,0,0,0,0,5,210,383,248,2881,0.841482901885586,2.35678481919083,-0.76531862745098,1.26161954959272
"240",137,366049.901,4304352.119,0,0,0,0,5,210,383,248,2881,0.841482901885586,2.35678481919083,-0.76531862745098,1.26161954959272
"241",138,366068.529,4304353.233,0,0,0,0,5,229,419,305,3058,0.818614332441273,2.17147815112794,-0.758987633016969,1.22737405260811
"242",143,366084.8868,4304349.917,0,0,3,0,4,250,500,371,3252,0.795197350262214,1.99958356468629,-0.733475479744137,1.19230238653607
"243",147,366098.5524,4304344.078,4,6,2,0,4,278,504,445,2668,0.714102152264696,1.70894833948339,-0.682219419924338,1.07063734146733
"244",150,366134.8949,4304339.048,0,3,5,0,0,296,501,439,2555,0.706746826987308,1.78234501347709,-0.672120418848168,1.05958938407611
"245",150,366134.8949,4304339.048,0,0,6,0,0,296,501,439,2555,0.706746826987308,1.78234501347709,-0.672120418848168,1.05958938407611
"246",151,366133.9299,4304339.253,0,3,5,0,0,296,501,439,2555,0.706746826987308,1.78234501347709,-0.672120418848168,1.05958938407611
"247",151,366133.9299,4304339.253,0,0,6,0,0,296,501,439,2555,0.706746826987308,1.78234501347709,-0.672120418848168,1.05958938407611
"248",152,366133.8742,4304340.146,0,0,6,0,0,296,501,439,2555,0.706746826987308,1.78234501347709,-0.672120418848168,1.05958938407611
"249",153,366134.878,4304339.86,0,3,5,0,0,296,501,439,2555,0.706746826987308,1.78234501347709,-0.672120418848168,1.05958938407611
"250",153,366134.878,4304339.86,0,0,6,0,0,296,501,439,2555,0.706746826987308,1.78234501347709,-0.672120418848168,1.05958938407611
"251",154,366145.9808,4304339.248,0,3,5,0,0,276,481,420,2369,0.69881678020796,1.72906316536551,-0.662456140350877,1.04766170937108
"252",155,366144.7618,4304339.453,0,3,5,0,0,276,481,420,2369,0.69881678020796,1.72906316536551,-0.662456140350877,1.04766170937108
"253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",4,365671.937,4303961.435,0,3,0,4,6,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"256",4,365671.937,4303961.435,4,1,0,4,5,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"257",5,365672.2157,4303960.269,0,3,0,4,6,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"258",5,365672.2157,4303960.269,4,1,0,4,5,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"259",6,365671.2172,4303960.091,0,3,0,4,6,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"260",6,365671.2172,4303960.091,4,1,0,4,5,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"261",7,365670.982,4303961.041,0,3,0,4,6,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"262",7,365670.982,4303961.041,4,1,0,4,5,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"263",9,365671.9276,4303961.414,0,3,0,4,6,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"264",9,365671.9276,4303961.414,4,1,0,4,5,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"265",10,365672.09,4303960.205,0,3,0,4,6,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"266",10,365672.09,4303960.205,4,1,0,4,5,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"267",11,365671.349,4303960.002,0,3,0,4,6,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"268",11,365671.349,4303960.002,4,1,0,4,5,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"269",12,365670.8875,4303961.096,0,3,0,4,6,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"270",12,365670.8875,4303961.096,4,1,0,4,5,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"271",14,365662.4043,4304176.912,3,0,0,0,0,251,458,427,1313,0.509195402298851,1.11222696459955,-0.482778091473744,0.763135228251507
"272",15,365661.5503,4304176.755,3,0,0,0,0,251,458,427,1313,0.509195402298851,1.11222696459955,-0.482778091473744,0.763135228251507
"273",19,365662.4442,4304156.412,3,0,0,0,0,228,402,399,1720,0.623407267579047,1.37432376196421,-0.621112158341188,0.93444942230606
"274",20,365662.2901,4304157.286,3,0,0,0,0,228,402,399,1720,0.623407267579047,1.37432376196421,-0.621112158341188,0.93444942230606
"275",23,365662.7492,4304143.794,4,2,0,0,6,258,478,422,1985,0.649356044869132,1.51394808213871,-0.611855460820138,0.973427444467511
"276",24,365662.7919,4304144.912,4,2,0,0,6,258,478,422,1985,0.649356044869132,1.51394808213871,-0.611855460820138,0.973427444467511
"277",26,365663.3497,4304130.746,5,0,0,0,5,258,478,422,1985,0.649356044869132,1.51394808213871,-0.611855460820138,0.973427444467511
"278",27,365662.4909,4304130.647,4,2,0,0,6,258,478,422,1985,0.649356044869132,1.51394808213871,-0.611855460820138,0.973427444467511
"279",27,365662.4909,4304130.647,5,0,0,0,5,258,478,422,1985,0.649356044869132,1.51394808213871,-0.611855460820138,0.973427444467511
"280",28,365662.5707,4304131.571,4,2,0,0,6,258,478,422,1985,0.649356044869132,1.51394808213871,-0.611855460820138,0.973427444467511
"281",28,365662.5707,4304131.571,5,0,0,0,5,258,478,422,1985,0.649356044869132,1.51394808213871,-0.611855460820138,0.973427444467511
"282",31,365663.8751,4304109.609,4,1,0,0,6,280,474,478,2015,0.616526273565985,1.38120057512581,-0.619124146243471,0.924233313289236
"283",32,365663.9129,4304110.907,4,1,0,0,6,280,474,478,2015,0.616526273565985,1.38120057512581,-0.619124146243471,0.924233313289236
"284",35,365665.3185,4304077.597,5,2,0,4,6,252,416,463,1718,0.57542411737735,1.20441458733205,-0.610121836925961,0.86254295532646
"285",36,365665.4504,4304078.477,5,2,0,4,6,252,416,463,1718,0.57542411737735,1.20441458733205,-0.610121836925961,0.86254295532646
"286",37,365665.7342,4304070.99,3,4,0,3,5,252,416,463,1718,0.57542411737735,1.20441458733205,-0.610121836925961,0.86254295532646
"287",38,365665.6046,4304070.102,3,4,0,3,5,252,416,463,1718,0.57542411737735,1.20441458733205,-0.610121836925961,0.86254295532646
"288",39,365664.3616,4304070.294,5,2,0,4,6,252,416,463,1718,0.57542411737735,1.20441458733205,-0.610121836925961,0.86254295532646
"289",39,365664.3616,4304070.294,3,4,0,3,5,252,416,463,1718,0.57542411737735,1.20441458733205,-0.610121836925961,0.86254295532646
"290",40,365664.5335,4304071.199,5,2,0,4,6,252,416,463,1718,0.57542411737735,1.20441458733205,-0.610121836925961,0.86254295532646
"291",40,365664.5335,4304071.199,3,4,0,3,5,252,416,463,1718,0.57542411737735,1.20441458733205,-0.610121836925961,0.86254295532646
"292",41,365664.9221,4304052.16,3,4,0,3,5,244,419,455,1697,0.577137546468402,1.19607087827427,-0.603969754253308,0.865103320176457
"293",42,365664.9574,4304050.992,3,4,0,3,5,244,419,455,1697,0.577137546468402,1.19607087827427,-0.603969754253308,0.865103320176457
"294",43,365664.1971,4304050.846,3,4,0,3,5,244,419,455,1697,0.577137546468402,1.19607087827427,-0.603969754253308,0.865103320176457
"295",44,365663.7935,4304051.791,3,4,0,3,5,244,419,455,1697,0.577137546468402,1.19607087827427,-0.603969754253308,0.865103320176457
"296",44,365663.7935,4304051.791,3,4,0,3,6,244,419,455,1697,0.577137546468402,1.19607087827427,-0.603969754253308,0.865103320176457
"297",48,365667.3501,4304019.979,5,1,0,3,6,235,386,430,1512,0.557157569515963,1.16169207644406,-0.593256059009484,0.835091330074608
"298",51,365670.1027,4304006.391,5,2,0,0,2,232,390,396,1625,0.608114794656111,1.35951327433628,-0.612903225806452,0.911495673671199
"299",52,365669.4802,4304007.275,5,2,0,0,2,232,390,396,1625,0.608114794656111,1.35951327433628,-0.612903225806452,0.911495673671199
"300",53,365672.0426,4303980.628,0,3,0,4,6,245,429,396,1973,0.665681722245673,1.57040430193189,-0.642797668609492,0.997890740350137
"301",54,365671.9141,4303979.687,0,3,0,4,6,245,429,396,1973,0.665681722245673,1.57040430193189,-0.642797668609492,0.997890740350137
"302",55,365670.6986,4303979.756,0,3,0,4,6,245,429,396,1973,0.665681722245673,1.57040430193189,-0.642797668609492,0.997890740350137
"303",56,365670.7773,4303980.751,0,3,0,4,6,245,429,396,1973,0.665681722245673,1.57040430193189,-0.642797668609492,0.997890740350137
"304",59,365671.4794,4303944.737,4,1,0,4,5,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"305",59,365671.4794,4303944.737,3,6,0,4,5,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"306",60,365671.4108,4303945.581,4,1,0,4,5,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"307",60,365671.4108,4303945.581,3,6,0,4,5,254,407,424,1589,0.578738201689021,1.30781320161652,-0.592184368737475,0.867460908413998
"308",63,365673.0845,4303917.944,3,3,0,4,5,258,425,446,1772,0.597835888187556,1.31966560509554,-0.613108784706418,0.896147781031764
"309",64,365672.9292,4303918.925,3,3,0,4,5,258,425,446,1772,0.597835888187556,1.31966560509554,-0.613108784706418,0.896147781031764
"310",65,365675.8212,4303903.531,1,2,0,5,4,243,379,448,1560,0.553784860557769,1.14662817075686,-0.609076843733883,0.830057228166211
"311",66,365675.8461,4303902.374,1,2,0,5,4,243,379,448,1560,0.553784860557769,1.14662817075686,-0.609076843733883,0.830057228166211
"312",67,365674.6742,4303902.477,1,2,0,5,4,243,379,448,1560,0.553784860557769,1.14662817075686,-0.609076843733883,0.830057228166211
"313",68,365674.5052,4303903.384,1,2,0,5,4,243,379,448,1560,0.553784860557769,1.14662817075686,-0.609076843733883,0.830057228166211
"314",69,365679.3291,4303891.203,2,0,0,5,6,243,379,448,1560,0.553784860557769,1.14662817075686,-0.609076843733883,0.830057228166211
"315",70,365679.2558,4303890.119,2,0,0,5,6,243,379,448,1560,0.553784860557769,1.14662817075686,-0.609076843733883,0.830057228166211
"316",71,365678.4592,4303890.003,2,0,0,5,6,243,379,448,1560,0.553784860557769,1.14662817075686,-0.609076843733883,0.830057228166211
"317",72,365678.4972,4303890.865,2,0,0,5,6,243,379,448,1560,0.553784860557769,1.14662817075686,-0.609076843733883,0.830057228166211
"318",81,365677.5484,4303815.197,3,0,0,4,1,168,244,309,1111,0.564788732394366,1.17664319248826,-0.639852398523985,0.846289131199437
"319",82,365677.512,4303814.014,3,0,0,4,1,168,244,309,1111,0.564788732394366,1.17664319248826,-0.639852398523985,0.846289131199437
"320",83,365676.5417,4303814.149,3,0,0,4,1,168,244,309,1111,0.564788732394366,1.17664319248826,-0.639852398523985,0.846289131199437
"321",84,365676.4647,4303815.027,3,0,0,4,1,168,244,309,1111,0.564788732394366,1.17664319248826,-0.639852398523985,0.846289131199437
"322",85,365676.3402,4303797.053,3,0,0,4,1,168,244,309,1111,0.564788732394366,1.17664319248826,-0.639852398523985,0.846289131199437
"323",86,365676.7038,4303796.153,3,0,0,4,1,168,244,309,1111,0.564788732394366,1.17664319248826,-0.639852398523985,0.846289131199437
"324",87,365675.2093,4303796.116,3,0,0,4,1,168,244,309,1111,0.564788732394366,1.17664319248826,-0.639852398523985,0.846289131199437
"325",88,365675.2037,4303796.898,3,0,0,4,1,168,244,309,1111,0.564788732394366,1.17664319248826,-0.639852398523985,0.846289131199437
"326",89,365865.8257,4304043.48,0,0,6,0,0,201,362,331,968,0.490377213240955,1.10169491525424,-0.455639097744361,0.734717416378316
"327",90,365865.5223,4304042.596,0,0,6,0,0,201,362,331,968,0.490377213240955,1.10169491525424,-0.455639097744361,0.734717416378316
"328",91,365864.6297,4304042.643,0,0,6,0,0,201,362,331,968,0.490377213240955,1.10169491525424,-0.455639097744361,0.734717416378316
"329",91,365864.6297,4304042.643,0,0,6,0,0,201,362,331,968,0.490377213240955,1.10169491525424,-0.455639097744361,0.734717416378316
"330",92,365864.6957,4304043.349,0,0,6,0,0,201,362,331,968,0.490377213240955,1.10169491525424,-0.455639097744361,0.734717416378316
"331",92,365864.6957,4304043.349,0,0,6,0,0,201,362,331,968,0.490377213240955,1.10169491525424,-0.455639097744361,0.734717416378316
"332",96,365867.9972,4304077.954,0,0,5,0,0,180,316,278,548,0.326876513317191,0.780346820809249,-0.268518518518519,0.489425981873112
"333",97,365868.1022,4304059.612,0,0,6,0,0,180,316,278,548,0.326876513317191,0.780346820809249,-0.268518518518519,0.489425981873112
"334",98,365867.6161,4304058.58,0,0,5,0,0,180,316,278,548,0.326876513317191,0.780346820809249,-0.268518518518519,0.489425981873112
"335",98,365867.6161,4304058.58,0,0,6,0,0,180,316,278,548,0.326876513317191,0.780346820809249,-0.268518518518519,0.489425981873112
"336",99,365866.864,4304058.725,0,0,5,0,0,180,316,278,548,0.326876513317191,0.780346820809249,-0.268518518518519,0.489425981873112
"337",99,365866.864,4304058.725,0,0,6,0,0,180,316,278,548,0.326876513317191,0.780346820809249,-0.268518518518519,0.489425981873112
"338",100,365867.193,4304059.695,0,0,5,0,0,180,316,278,548,0.326876513317191,0.780346820809249,-0.268518518518519,0.489425981873112
"339",100,365867.193,4304059.695,0,0,6,0,0,180,316,278,548,0.326876513317191,0.780346820809249,-0.268518518518519,0.489425981873112
"340",103,365867.8428,4304019.61,0,0,6,0,0,264,400,352,1293,0.572036474164134,1.65203651685393,-0.527466036621382,0.857273003340419
"341",104,365867.7192,4304020.595,0,0,6,0,0,264,400,352,1293,0.572036474164134,1.65203651685393,-0.527466036621382,0.857273003340419
"342",105,365872.9074,4304006.135,0,0,6,0,0,264,400,352,1293,0.572036474164134,1.65203651685393,-0.527466036621382,0.857273003340419
"343",106,365873.412,4304004.994,0,0,6,0,0,264,400,352,1293,0.572036474164134,1.65203651685393,-0.527466036621382,0.857273003340419
"344",107,365872.3018,4304004.768,0,0,6,0,0,264,400,352,1293,0.572036474164134,1.65203651685393,-0.527466036621382,0.857273003340419
"345",108,365871.2485,4304005.299,0,0,6,0,0,264,400,352,1293,0.572036474164134,1.65203651685393,-0.527466036621382,0.857273003340419
"346",112,365875.4012,4303983.08,0,3,6,1,0,214,396,346,1506,0.626349892008639,1.46761133603239,-0.583596214511041,0.93876449959536
"347",113,365872.9946,4303959.377,0,3,6,1,0,251,423,402,1875,0.646903820816864,1.53214062825047,-0.631853785900783,0.969716919025675
"348",114,365872.7908,4303958.4,0,3,6,1,0,251,423,402,1875,0.646903820816864,1.53214062825047,-0.631853785900783,0.969716919025675
"349",115,365871.7695,4303958.268,0,3,6,1,0,251,423,402,1875,0.646903820816864,1.53214062825047,-0.631853785900783,0.969716919025675
"350",115,365871.7695,4303958.268,6,4,0,3,1,251,423,402,1875,0.646903820816864,1.53214062825047,-0.631853785900783,0.969716919025675
"351",116,365871.7652,4303959.212,0,3,6,1,0,251,423,402,1875,0.646903820816864,1.53214062825047,-0.631853785900783,0.969716919025675
"352",116,365871.7652,4303959.212,6,4,0,3,1,251,423,402,1875,0.646903820816864,1.53214062825047,-0.631853785900783,0.969716919025675
"353",117,365872.6521,4303932.442,6,4,0,3,1,237,420,417,1848,0.631788079470199,1.39121135524013,-0.62962962962963,0.947054930509596
"354",117,365872.6521,4303932.442,4,5,0,3,4,237,420,417,1848,0.631788079470199,1.39121135524013,-0.62962962962963,0.947054930509596
"355",118,365872.7915,4303931.373,4,5,0,3,4,237,420,417,1848,0.631788079470199,1.39121135524013,-0.62962962962963,0.947054930509596
"356",119,365871.7657,4303931.319,4,5,0,3,4,237,420,417,1848,0.631788079470199,1.39121135524013,-0.62962962962963,0.947054930509596
"357",120,365871.4759,4303932.034,6,4,0,3,1,237,420,417,1848,0.631788079470199,1.39121135524013,-0.62962962962963,0.947054930509596
"358",120,365871.4759,4303932.034,4,5,0,3,4,237,420,417,1848,0.631788079470199,1.39121135524013,-0.62962962962963,0.947054930509596
"359",123,365873.8944,4303910.688,4,5,0,3,4,237,420,417,1848,0.631788079470199,1.39121135524013,-0.62962962962963,0.947054930509596
"360",124,365873.4502,4303911.352,4,5,0,3,4,237,420,417,1848,0.631788079470199,1.39121135524013,-0.62962962962963,0.947054930509596
"361",127,365873.725,4303891.522,1,0,6,2,0,247,417,434,1909,0.629534784464362,1.38653882308705,-0.641444539982803,0.943698016634677
"362",128,365873.6726,4303892.774,1,0,6,2,0,247,417,434,1909,0.629534784464362,1.38653882308705,-0.641444539982803,0.943698016634677
"363",133,365863.9547,4304029.453,0,0,6,0,0,201,362,331,968,0.490377213240955,1.10169491525424,-0.455639097744361,0.734717416378316
"364",134,366049.9286,4304351.309,0,0,0,0,5,163,355,245,2811,0.839659685863874,2.09811937857727,-0.775742261528743,1.25887162714636
"365",135,366048.895,4304351.568,0,0,0,0,5,163,355,245,2811,0.839659685863874,2.09811937857727,-0.775742261528743,1.25887162714636
"366",136,366048.9841,4304352.206,0,0,0,0,5,163,355,245,2811,0.839659685863874,2.09811937857727,-0.775742261528743,1.25887162714636
"367",137,366049.901,4304352.119,0,0,0,0,5,163,355,245,2811,0.839659685863874,2.09811937857727,-0.775742261528743,1.25887162714636
"368",138,366068.529,4304353.233,0,0,0,0,5,204,420,327,3037,0.805588585017836,1.95357554786621,-0.75701475267573,1.20784430248106
"369",143,366084.8868,4304349.917,0,0,3,0,4,204,420,327,3037,0.805588585017836,1.95357554786621,-0.75701475267573,1.20784430248106
"370",147,366098.5524,4304344.078,4,6,2,0,4,266,487,489,2117,0.624712202609363,1.33224222585925,-0.625960061443932,0.936529242569511
"371",150,366134.8949,4304339.048,0,3,5,0,0,265,424,428,1973,0.643481882548938,1.51322233104799,-0.646224447225699,0.964620187304891
"372",150,366134.8949,4304339.048,0,0,6,0,0,265,424,428,1973,0.643481882548938,1.51322233104799,-0.646224447225699,0.964620187304891
"373",151,366133.9299,4304339.253,0,3,5,0,0,265,424,428,1973,0.643481882548938,1.51322233104799,-0.646224447225699,0.964620187304891
"374",151,366133.9299,4304339.253,0,0,6,0,0,265,424,428,1973,0.643481882548938,1.51322233104799,-0.646224447225699,0.964620187304891
"375",152,366133.8742,4304340.146,0,0,6,0,0,265,424,428,1973,0.643481882548938,1.51322233104799,-0.646224447225699,0.964620187304891
"376",153,366134.878,4304339.86,0,3,5,0,0,265,424,428,1973,0.643481882548938,1.51322233104799,-0.646224447225699,0.964620187304891
"377",153,366134.878,4304339.86,0,0,6,0,0,265,424,428,1973,0.643481882548938,1.51322233104799,-0.646224447225699,0.964620187304891
"378",154,366145.9808,4304339.248,0,3,5,0,0,265,424,428,1973,0.643481882548938,1.51322233104799,-0.646224447225699,0.964620187304891
"379",155,366144.7618,4304339.453,0,3,5,0,0,265,424,428,1973,0.643481882548938,1.51322233104799,-0.646224447225699,0.964620187304891
"380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
