"","plot.id","easting","northing","scam","ivfr","c4","phau","spcy","tyla","dead","bare_water","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"258",141,365656.121,4304049.09,0,5,5,0,0,0,2,0,241,500,389,2760,0.752937440457288,1.80413940039568,-0.693251533742331,1.12886843358197
"259",142,365656.008,4304069.018,0,0,0,0,0,0,2,0,258,532,447,2818,0.726186830015314,1.6631593714927,-0.682388059701493,1.08878003979795
"260",143,365655.952,4304089.044,0,5,5,0,0,0,3,2,263,680,447,3418,0.76869340232859,1.79995153277596,-0.668130795510005,1.15259278417173
"261",144,365655.923,4304109.007,0,0,6,0,0,0,2,0,263,680,447,3418,0.76869340232859,1.79995153277596,-0.668130795510005,1.15259278417173
"262",144,365655.923,4304109.007,0,5,5,0,0,0,3,2,263,680,447,3418,0.76869340232859,1.79995153277596,-0.668130795510005,1.15259278417173
"263",144,365655.923,4304109.007,1,4,5,0,0,0,2,0,263,680,447,3418,0.76869340232859,1.79995153277596,-0.668130795510005,1.15259278417173
"264",145,365655.951,4304129.19,0,3,5,0,0,0,3,0,255,675,400,3633,0.801636498884205,1.96200995266416,-0.686629526462396,1.20200768372785
"265",145,365655.951,4304129.19,0,3,5,0,0,0,3,0,255,675,400,3633,0.801636498884205,1.96200995266416,-0.686629526462396,1.20200768372785
"266",146,365656.066,4304148.973,0,3,5,0,0,0,3,0,220,467,296,2859,0.812361331220285,2.1472855227882,-0.719182200841852,1.21796293362902
"267",146,365656.066,4304148.973,0,0,0,6,0,0,3,0,220,467,296,2859,0.812361331220285,2.1472855227882,-0.719182200841852,1.21796293362902
"268",147,365655.891,4304168.882,0,0,0,6,0,0,2,0,220,467,296,2859,0.812361331220285,2.1472855227882,-0.719182200841852,1.21796293362902
"269",147,365655.891,4304168.882,0,0,0,6,0,0,3,0,220,467,296,2859,0.812361331220285,2.1472855227882,-0.719182200841852,1.21796293362902
"270",149,365675.95,4303809.071,4,0,1,0,0,0,5,0,189,390,311,2589,0.78551724137931,1.87551457269883,-0.738167170191339,1.17766672410822
"271",149,365675.95,4303809.071,3,0,4,0,0,0,4,1,189,390,311,2589,0.78551724137931,1.87551457269883,-0.738167170191339,1.17766672410822
"272",150,365676.155,4303829.154,3,0,1,0,0,0,5,2,214,396,380,2203,0.705768486256291,1.58411539798401,-0.695267410542516,1.05803830528149
"273",151,365675.911,4303849.057,5,0,3,0,0,0,5,0,197,356,348,2002,0.703829787234043,1.5833811985449,-0.6980491942324,1.05507123112907
"274",151,365675.911,4303849.057,4,0,3,0,0,0,3,2,197,356,348,2002,0.703829787234043,1.5833811985449,-0.6980491942324,1.05507123112907
"275",152,365676.049,4303869.051,4,0,3,0,0,0,4,4,197,356,348,2002,0.703829787234043,1.5833811985449,-0.6980491942324,1.05507123112907
"276",152,365676.049,4303869.051,3,0,5,0,0,0,3,0,197,356,348,2002,0.703829787234043,1.5833811985449,-0.6980491942324,1.05507123112907
"277",153,365676.094,4303889.016,3,0,4,0,0,0,0,2,209,412,350,2401,0.745547073791349,1.74850809889173,-0.707074297902595,1.11771117166213
"278",154,365676.01,4303909.091,1,4,4,0,0,0,0,0,224,460,327,2843,0.793690851735016,2.0134443021767,-0.721465334544354,1.18997319880183
"279",155,365675.988,4303929.222,0,5,0,3,0,0,0,3,224,460,327,2843,0.793690851735016,2.0134443021767,-0.721465334544354,1.18997319880183
"280",156,365675.955,4303948.932,3,0,0,0,0,0,3,6,244,462,346,2525,0.758969000348311,1.96660649819495,-0.690659524606629,1.1378590078329
"281",156,365675.955,4303948.932,0,5,0,3,0,0,0,3,244,462,346,2525,0.758969000348311,1.96660649819495,-0.690659524606629,1.1378590078329
"282",156,365675.955,4303948.932,4,0,4,0,0,0,3,0,244,462,346,2525,0.758969000348311,1.96660649819495,-0.690659524606629,1.1378590078329
"283",157,365676.144,4303968.944,4,0,4,0,0,0,3,0,256,493,317,3053,0.81186943620178,2.25444957152274,-0.721940214326001,1.21726234613673
"284",157,365676.144,4303968.944,0,4,4,3,0,0,2,2,256,493,317,3053,0.81186943620178,2.25444957152274,-0.721940214326001,1.21726234613673
