"","plot.id","easting","northing","disp","ivfr","phau","scam","sppa","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"90",107,365872.3018,4304004.768,0,0,6,0,0,272,488,318,2331,0.759909399773499,2.28958143767061,-0.653777935438099,1.13921901528014
"91",108,365871.2485,4304005.299,0,0,6,0,0,272,488,318,2331,0.759909399773499,2.28958143767061,-0.653777935438099,1.13921901528014
"92",112,365875.4012,4303983.08,0,3,5,2,0,239,457,298,2338,0.773899848254932,2.18649517684887,-0.67298747763864,1.16018957345972
"93",113,365872.9946,4303959.377,0,3,5,2,0,235,453,311,2631,0.788579197824609,2.1218218401317,-0.706225680933852,1.18226600985222
"94",114,365872.7908,4303958.4,0,3,5,2,0,235,453,311,2631,0.788579197824609,2.1218218401317,-0.706225680933852,1.18226600985222
"95",115,365871.7695,4303958.268,0,3,5,2,0,235,453,311,2631,0.788579197824609,2.1218218401317,-0.706225680933852,1.18226600985222
"96",115,365871.7695,4303958.268,5,4,0,5,5,235,453,311,2631,0.788579197824609,2.1218218401317,-0.706225680933852,1.18226600985222
"97",116,365871.7652,4303959.212,0,3,5,2,0,235,453,311,2631,0.788579197824609,2.1218218401317,-0.706225680933852,1.18226600985222
"98",116,365871.7652,4303959.212,5,4,0,5,5,235,453,311,2631,0.788579197824609,2.1218218401317,-0.706225680933852,1.18226600985222
"99",117,365872.6521,4303932.442,5,4,0,5,5,231,475,329,2810,0.790379101624721,2.03327323389608,-0.710806697108067,1.18500238815475
"100",117,365872.6521,4303932.442,4,4,0,5,5,231,475,329,2810,0.790379101624721,2.03327323389608,-0.710806697108067,1.18500238815475
"101",118,365872.7915,4303931.373,4,4,0,5,5,231,475,329,2810,0.790379101624721,2.03327323389608,-0.710806697108067,1.18500238815475
"102",119,365871.7657,4303931.319,4,4,0,5,5,231,475,329,2810,0.790379101624721,2.03327323389608,-0.710806697108067,1.18500238815475
"103",120,365871.4759,4303932.034,5,4,0,5,5,231,475,329,2810,0.790379101624721,2.03327323389608,-0.710806697108067,1.18500238815475
"104",120,365871.4759,4303932.034,4,4,0,5,5,231,475,329,2810,0.790379101624721,2.03327323389608,-0.710806697108067,1.18500238815475
"105",123,365873.8944,4303910.688,4,4,0,5,5,231,475,329,2810,0.790379101624721,2.03327323389608,-0.710806697108067,1.18500238815475
"106",124,365873.4502,4303911.352,4,4,0,5,5,231,475,329,2810,0.790379101624721,2.03327323389608,-0.710806697108067,1.18500238815475
"107",127,365873.725,4303891.522,0,0,5,0,0,231,457,325,2708,0.785690735245631,2.03710035903573,-0.711216429699842,1.17795353435492
"108",128,365873.6726,4303892.774,0,0,5,0,0,231,457,325,2708,0.785690735245631,2.03710035903573,-0.711216429699842,1.17795353435492
"109",131,365872.6297,4303861.857,0,0,5,0,0,231,455,320,2662,0.785378940308518,2.05546779006495,-0.708052614693616,1.17747611865259
"110",132,365872.0729,4303862.863,0,0,5,0,0,231,455,320,2662,0.785378940308518,2.05546779006495,-0.708052614693616,1.17747611865259
"111",133,365863.9547,4304029.453,0,0,6,0,0,229,461,312,2084,0.739565943238731,1.97988826815642,-0.637721021611002,1.10865484880083
"112",134,366049.9286,4304351.309,0,0,0,0,4,201,414,259,3446,0.860188933873144,2.28197049978519,-0.785492227979275,1.28976123027115
"113",135,366048.895,4304351.568,0,0,0,0,4,201,414,259,3446,0.860188933873144,2.28197049978519,-0.785492227979275,1.28976123027115
"114",136,366048.9841,4304352.206,0,0,0,0,4,201,414,259,3446,0.860188933873144,2.28197049978519,-0.785492227979275,1.28976123027115
"115",137,366049.901,4304352.119,0,0,0,0,4,201,414,259,3446,0.860188933873144,2.28197049978519,-0.785492227979275,1.28976123027115
"116",138,366068.529,4304353.233,0,0,0,0,4,200,466,259,3870,0.874545894889804,2.30117257201122,-0.785055350553506,1.31134245248759
"117",143,366084.8868,4304349.917,0,2,0,0,5,200,466,259,3870,0.874545894889804,2.30117257201122,-0.785055350553506,1.31134245248759
"118",147,366098.5524,4304344.078,2,6,2,0,4,242,520,327,3437,0.82624867162593,2.16996929946972,-0.737174627242861,1.23887929889789
"119",150,366134.8949,4304339.048,0,0,5,0,0,223,453,304,2775,0.80253329002923,2.11160485387113,-0.719330855018587,1.20321376399935
"120",150,366134.8949,4304339.048,0,0,6,0,0,223,453,304,2775,0.80253329002923,2.11160485387113,-0.719330855018587,1.20321376399935
"121",151,366133.9299,4304339.253,0,0,5,0,0,223,453,304,2775,0.80253329002923,2.11160485387113,-0.719330855018587,1.20321376399935
"122",151,366133.9299,4304339.253,0,0,6,0,0,223,453,304,2775,0.80253329002923,2.11160485387113,-0.719330855018587,1.20321376399935
"123",152,366133.8742,4304340.146,0,0,6,0,0,223,453,304,2775,0.80253329002923,2.11160485387113,-0.719330855018587,1.20321376399935
"124",153,366134.878,4304339.86,0,0,5,0,0,223,453,304,2775,0.80253329002923,2.11160485387113,-0.719330855018587,1.20321376399935
"125",153,366134.878,4304339.86,0,0,6,0,0,223,453,304,2775,0.80253329002923,2.11160485387113,-0.719330855018587,1.20321376399935
"126",154,366145.9808,4304339.248,0,0,5,0,0,223,453,304,2775,0.80253329002923,2.11160485387113,-0.719330855018587,1.20321376399935
"127",155,366144.7618,4304339.453,0,0,5,0,0,223,453,304,2775,0.80253329002923,2.11160485387113,-0.719330855018587,1.20321376399935
"128",4,365671.937,4303961.435,0,0,0,5,3,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"129",4,365671.937,4303961.435,4,0,0,5,6,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"130",5,365672.2157,4303960.269,0,0,0,5,3,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"131",5,365672.2157,4303960.269,4,0,0,5,6,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"132",6,365671.2172,4303960.091,0,0,0,5,3,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"133",6,365671.2172,4303960.091,4,0,0,5,6,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"134",7,365670.982,4303961.041,0,0,0,5,3,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"135",7,365670.982,4303961.041,4,0,0,5,6,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"136",9,365671.9276,4303961.414,0,0,0,5,3,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"137",9,365671.9276,4303961.414,4,0,0,5,6,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"138",10,365672.09,4303960.205,0,0,0,5,3,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"139",10,365672.09,4303960.205,4,0,0,5,6,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"140",11,365671.349,4303960.002,0,0,0,5,3,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"141",11,365671.349,4303960.002,4,0,0,5,6,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"142",12,365670.8875,4303961.096,0,0,0,5,3,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"143",12,365670.8875,4303961.096,4,0,0,5,6,319,458,448,1950,0.626355296080067,1.67297839162397,-0.619601328903654,0.938945613669514
"144",14,365662.4043,4304176.912,1,0,0,0,2,327,496,439,1451,0.535449735449735,1.55072019613852,-0.490498202362609,0.80253766851705
"145",15,365661.5503,4304176.755,1,0,0,0,2,327,496,439,1451,0.535449735449735,1.55072019613852,-0.490498202362609,0.80253766851705
"146",19,365662.4442,4304156.412,1,0,0,0,2,318,489,438,2092,0.653754940711462,1.77163667523565,-0.621077101898489,0.980051352952795
"147",20,365662.2901,4304157.286,1,0,0,0,2,318,489,438,2092,0.653754940711462,1.77163667523565,-0.621077101898489,0.980051352952795
"148",23,365662.7492,4304143.794,1,0,0,0,6,322,503,440,2174,0.663351185921959,1.80775646371977,-0.624206200971236,0.994456126935577
