"","plot.id","easting","northing","scam","ivfr","c4","phau","spcy","tyla","dead","bare_water","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"27",17,365496.016,4304009.074,0,6,0,0,0,0,0,0,183,459,271,2746,0.820351342393106,2.06353176588294,-0.713572542901716,1.22991552095412
"28",18,365496.016,4304028.958,0,6,0,0,0,0,0,0,183,459,271,2746,0.820351342393106,2.06353176588294,-0.713572542901716,1.22991552095412
"29",18,365496.016,4304028.958,0,5,3,0,0,0,0,0,183,459,271,2746,0.820351342393106,2.06353176588294,-0.713572542901716,1.22991552095412
"30",19,365495.89,4304049.043,0,1,0,6,0,0,3,2,166,480,274,2821,0.822940226171244,1.97809878844362,-0.709179036655559,1.23381236880349
"31",19,365495.89,4304049.043,3,5,0,0,0,0,0,0,166,480,274,2821,0.822940226171244,1.97809878844362,-0.709179036655559,1.23381236880349
"32",20,365496.002,4304068.948,1,5,0,4,0,0,2,0,254,531,459,1757,0.585740072202166,1.24568138195777,-0.535839160839161,0.878015783540023
"33",20,365496.002,4304068.948,3,5,0,0,0,0,0,0,254,531,459,1757,0.585740072202166,1.24568138195777,-0.535839160839161,0.878015783540023
"34",20,365496.002,4304068.948,3,2,3,0,0,0,4,0,254,531,459,1757,0.585740072202166,1.24568138195777,-0.535839160839161,0.878015783540023
"35",21,365496.085,4304089.029,2,3,0,0,4,0,0,4,254,531,459,1757,0.585740072202166,1.24568138195777,-0.535839160839161,0.878015783540023
"36",21,365496.085,4304089.029,3,2,3,0,0,0,4,0,254,531,459,1757,0.585740072202166,1.24568138195777,-0.535839160839161,0.878015783540023
"37",21,365496.085,4304089.029,0,3,4,0,0,0,0,0,254,531,459,1757,0.585740072202166,1.24568138195777,-0.535839160839161,0.878015783540023
"38",22,365498.319,4304108.88,0,3,4,0,0,0,0,0,496,775,775,842,0.04143475572047,0.0945793337097685,-0.04143475572047,0.06209453197405
"39",23,365516.40375,4303988.55125,0,5,4,0,0,0,0,0,182,407,267,2685,0.819105691056911,2.06949674768915,-0.736739974126779,1.22803453529711
"40",23,365516.40375,4303988.55125,3,0,4,0,0,0,3,0,182,407,267,2685,0.819105691056911,2.06949674768915,-0.736739974126779,1.22803453529711
"41",23,365516.40375,4303988.55125,4,0,4,0,0,0,3,2,182,407,267,2685,0.819105691056911,2.06949674768915,-0.736739974126779,1.22803453529711
"42",24,365516.7155,4304008.61775,4,0,4,0,0,0,3,2,183,459,271,2746,0.820351342393106,2.06353176588294,-0.713572542901716,1.22991552095412
"43",24,365516.7155,4304008.61775,3,0,3,0,0,0,4,0,183,459,271,2746,0.820351342393106,2.06353176588294,-0.713572542901716,1.22991552095412
"44",26,365515.505,4304048.736,3,5,0,0,0,0,0,0,166,480,274,2821,0.822940226171244,1.97809878844362,-0.709179036655559,1.23381236880349
"45",26,365515.505,4304048.736,2,4,2,0,0,0,4,0,166,480,274,2821,0.822940226171244,1.97809878844362,-0.709179036655559,1.23381236880349
"46",27,365515.542,4304070.027,3,2,3,0,0,0,4,0,254,531,459,1757,0.585740072202166,1.24568138195777,-0.535839160839161,0.878015783540023
"47",27,365515.542,4304070.027,0,2,4,0,0,0,4,0,254,531,459,1757,0.585740072202166,1.24568138195777,-0.535839160839161,0.878015783540023
"48",28,365516.31675,4304089.335,0,3,4,0,0,0,3,0,496,775,775,842,0.04143475572047,0.0945793337097685,-0.04143475572047,0.06209453197405
"49",29,365516.03175,4304109.48075,0,0,0,5,0,0,2,0,496,775,775,842,0.04143475572047,0.0945793337097685,-0.04143475572047,0.06209453197405
"50",30,365535.055,4303948.271,3,0,2,0,0,0,5,0,227,482,345,3309,0.811165845648604,2.01605223779078,-0.745713532049591,1.21624948707427
"51",30,365535.055,4303948.271,3,0,4,0,0,0,4,0,227,482,345,3309,0.811165845648604,2.01605223779078,-0.745713532049591,1.21624948707427
"52",32,365536.309,4303989.341,4,0,4,0,0,0,3,2,246,483,382,2664,0.749179251477347,1.83440514469453,-0.6930409914204,1.12321575061526
"53",32,365536.309,4303989.341,4,0,4,0,0,0,4,0,246,483,382,2664,0.749179251477347,1.83440514469453,-0.6930409914204,1.12321575061526
"54",33,365536.658,4304009.147,3,0,4,0,0,0,4,0,238,519,390,2753,0.751829462297168,1.78636226186876,-0.682762836185819,1.12720623310542
"55",34,365536.5378,4304029.0484,3,0,4,0,0,0,4,0,238,519,390,2753,0.751829462297168,1.78636226186876,-0.682762836185819,1.12720623310542
"56",35,365535.747,4304069.018,0,2,4,0,0,0,4,0,152,495,342,2782,0.781049935979513,1.6517736257785,-0.697894415624046,1.17101263797792
"57",35,365535.747,4304069.018,0,5,0,5,0,0,2,0,152,495,342,2782,0.781049935979513,1.6517736257785,-0.697894415624046,1.17101263797792
"58",36,365536.004,4304089.144,0,4,0,4,0,0,2,0,300,566,453,2265,0.666666666666667,1.65812591508053,-0.600141292829389,0.999448428019857
"59",37,365535.849,4304109.311,0,0,0,5,0,0,2,0,300,566,453,2265,0.666666666666667,1.65812591508053,-0.600141292829389,0.999448428019857
"60",37,365535.849,4304109.311,0,0,0,6,0,0,1,0,300,566,453,2265,0.666666666666667,1.65812591508053,-0.600141292829389,0.999448428019857
"61",38,365536.306,4304128.04,0,0,0,6,0,0,1,0,508,767,747,924,0.105924596050269,0.27742946708464,-0.0928444707273803,0.158744394618834
"62",39,365555.966,4303869.041,4,0,1,0,0,0,2,2,179,408,276,3477,0.852917665867306,2.11175616835994,-0.78996138996139,1.27886536156612
"63",40,365555.916,4303889.089,4,0,1,0,0,0,2,2,185,423,257,3962,0.878170182507703,2.25063783258413,-0.807069555302167,1.31678711053193
"64",41,365555.776,4303948.999,2,0,3,0,0,0,4,0,321,624,552,2929,0.682849755817294,1.55055446836269,-0.648747537292429,1.02383345297918
"65",42,365556.175,4304008.864,2,0,4,0,0,0,4,0,238,519,390,2753,0.751829462297168,1.78636226186876,-0.682762836185819,1.12720623310542
"66",42,365556.175,4304008.864,2,0,4,0,0,0,4,0,238,519,390,2753,0.751829462297168,1.78636226186876,-0.682762836185819,1.12720623310542
"67",43,365555.848,4304029.036,3,0,4,0,0,0,4,0,247,541,434,2603,0.714191636483372,1.61696734754734,-0.655852417302799,1.07075859799243
"68",43,365555.848,4304029.036,2,0,4,0,0,0,4,0,247,541,434,2603,0.714191636483372,1.61696734754734,-0.655852417302799,1.07075859799243
"69",43,365555.848,4304029.036,2,5,4,0,0,0,1,0,247,541,434,2603,0.714191636483372,1.61696734754734,-0.655852417302799,1.07075859799243
"70",44,365557.225,4304048.593,2,5,4,0,0,0,1,0,247,541,434,2603,0.714191636483372,1.61696734754734,-0.655852417302799,1.07075859799243
"71",44,365557.225,4304048.593,0,4,0,4,0,0,0,5,247,541,434,2603,0.714191636483372,1.61696734754734,-0.655852417302799,1.07075859799243
"72",45,365556.431,4304068.797,0,4,0,4,0,0,0,5,220,491,371,2514,0.742807625649913,1.73438005827129,-0.673211314475874,1.11363242681448
"73",45,365556.431,4304068.797,0,1,0,5,0,0,5,0,220,491,371,2514,0.742807625649913,1.73438005827129,-0.673211314475874,1.11363242681448
"74",46,365555.149,4304088.725,0,4,0,4,0,0,2,0,251,512,318,3025,0.809751720011965,2.21921626496147,-0.710489115069268,1.21408282254448
"75",46,365555.149,4304088.725,0,1,0,5,0,0,5,0,251,512,318,3025,0.809751720011965,2.21921626496147,-0.710489115069268,1.21408282254448
"76",46,365555.149,4304088.725,0,0,0,6,0,0,3,0,251,512,318,3025,0.809751720011965,2.21921626496147,-0.710489115069268,1.21408282254448
"77",47,365555.711,4304109.139,0,0,0,6,0,0,1,0,251,512,318,3025,0.809751720011965,2.21921626496147,-0.710489115069268,1.21408282254448
"78",47,365555.711,4304109.139,0,0,0,6,0,0,2,0,251,512,318,3025,0.809751720011965,2.21921626496147,-0.710489115069268,1.21408282254448
"79",48,365556.802,4304129.265,0,5,2,3,0,0,2,0,303,517,390,2459,0.726219726219726,2.04810928529004,-0.65255376344086,1.08875635853359
"80",49,365579.312,4303828.03,3,0,0,1,0,2,2,3,200,346,352,1808,0.674074074074074,1.50475403059115,-0.678737233054782,1.01040943789035
"81",49,365579.312,4303828.03,4,0,1,0,0,0,0,5,200,346,352,1808,0.674074074074074,1.50475403059115,-0.678737233054782,1.01040943789035
"82",50,365575.218,4303848.926,5,0,1,0,0,0,2,3,151,417,205,4183,0.906563354603464,2.32386961093586,-0.818695652173913,1.35938033944641
"83",50,365575.218,4303848.926,4,0,1,0,0,0,0,5,151,417,205,4183,0.906563354603464,2.32386961093586,-0.818695652173913,1.35938033944641
"84",50,365575.218,4303848.926,3,0,0,0,0,0,2,5,151,417,205,4183,0.906563354603464,2.32386961093586,-0.818695652173913,1.35938033944641
"85",51,365575.691,4303868.805,4,0,1,0,0,0,2,2,179,408,276,3477,0.852917665867306,2.11175616835994,-0.78996138996139,1.27886536156612
"86",51,365575.691,4303868.805,3,0,0,0,0,0,2,5,179,408,276,3477,0.852917665867306,2.11175616835994,-0.78996138996139,1.27886536156612
"87",51,365575.691,4303868.805,3,0,1,0,0,0,0,5,179,408,276,3477,0.852917665867306,2.11175616835994,-0.78996138996139,1.27886536156612
"88",52,365576.176,4303889.19,4,0,2,0,0,0,4,3,356,563,614,2134,0.553129548762737,1.20749920559263,-0.582499073044123,0.82924168030551
"89",54,365576.257,4303948.916,4,0,2,0,0,0,5,2,321,624,552,2929,0.682849755817294,1.55055446836269,-0.648747537292429,1.02383345297918
"90",55,365575.835,4303969.116,5,0,1,0,0,0,5,0,334,568,517,2665,0.675047140163419,1.64673413063477,-0.648623569440148,1.01209360766452
"91",55,365575.835,4303969.116,4,0,3,0,0,0,0,5,334,568,517,2665,0.675047140163419,1.64673413063477,-0.648623569440148,1.01209360766452
"92",56,365576.143,4303989.047,4,0,3,0,0,0,0,5,334,568,517,2665,0.675047140163419,1.64673413063477,-0.648623569440148,1.01209360766452
"93",56,365576.143,4303989.047,2,1,4,0,0,0,4,0,334,568,517,2665,0.675047140163419,1.64673413063477,-0.648623569440148,1.01209360766452
"94",57,365575.834,4304009.043,2,0,4,0,0,0,4,0,238,519,390,2753,0.751829462297168,1.78636226186876,-0.682762836185819,1.12720623310542
"95",57,365575.834,4304009.043,2,1,4,0,0,0,4,0,238,519,390,2753,0.751829462297168,1.78636226186876,-0.682762836185819,1.12720623310542
"96",57,365575.834,4304009.043,1,2,5,0,0,0,3,0,238,519,390,2753,0.751829462297168,1.78636226186876,-0.682762836185819,1.12720623310542
"97",58,365576.105,4304029.218,2,4,3,0,0,0,3,0,247,541,434,2603,0.714191636483372,1.61696734754734,-0.655852417302799,1.07075859799243
"98",59,365576.032,4304049.431,0,4,0,4,0,0,0,5,247,541,434,2603,0.714191636483372,1.61696734754734,-0.655852417302799,1.07075859799243
"99",59,365576.032,4304049.431,4,0,3,0,0,0,4,0,247,541,434,2603,0.714191636483372,1.61696734754734,-0.655852417302799,1.07075859799243
"100",60,365576.133,4304069.037,2,3,5,2,0,0,2,0,220,491,371,2514,0.742807625649913,1.73438005827129,-0.673211314475874,1.11363242681448
"101",61,365575.98,4304089.159,0,0,0,5,0,0,2,2,251,512,318,3025,0.809751720011965,2.21921626496147,-0.710489115069268,1.21408282254448
"102",62,365575.787,4304109.004,0,0,0,6,0,0,2,0,251,512,318,3025,0.809751720011965,2.21921626496147,-0.710489115069268,1.21408282254448
"103",62,365575.787,4304109.004,0,0,0,5,0,0,2,2,251,512,318,3025,0.809751720011965,2.21921626496147,-0.710489115069268,1.21408282254448
"104",62,365575.787,4304109.004,0,0,4,3,0,0,3,0,251,512,318,3025,0.809751720011965,2.21921626496147,-0.710489115069268,1.21408282254448
"105",63,365575.9,4304128.84,0,5,2,3,0,0,2,0,303,517,390,2459,0.726219726219726,2.04810928529004,-0.65255376344086,1.08875635853359
"106",63,365575.9,4304128.84,0,0,4,3,0,0,3,0,303,517,390,2459,0.726219726219726,2.04810928529004,-0.65255376344086,1.08875635853359
"107",63,365575.9,4304128.84,4,0,3,0,0,0,4,0,303,517,390,2459,0.726219726219726,2.04810928529004,-0.65255376344086,1.08875635853359
"108",64,365576.077,4304148.795,4,0,3,0,0,0,4,0,604,835,867,572,-0.205003474635163,-0.593322606596943,0.186922530206112,-0.307185005206525
"109",64,365576.077,4304148.795,4,0,4,0,0,0,5,0,604,835,867,572,-0.205003474635163,-0.593322606596943,0.186922530206112,-0.307185005206525
"110",65,365576.054,4304169.092,2,0,3,5,0,0,0,5,604,835,867,572,-0.205003474635163,-0.593322606596943,0.186922530206112,-0.307185005206525
"111",65,365576.054,4304169.092,4,0,4,0,0,0,5,0,604,835,867,572,-0.205003474635163,-0.593322606596943,0.186922530206112,-0.307185005206525
"112",65,365576.054,4304169.092,2,0,5,1,0,0,2,0,604,835,867,572,-0.205003474635163,-0.593322606596943,0.186922530206112,-0.307185005206525
"113",66,365576.175,4304188.999,0,0,0,5,0,0,0,5,670,972,1021,719,-0.173563218390805,-0.415063221550302,0.149615612063868,-0.260120585701981
"114",66,365576.175,4304188.999,2,0,5,1,0,0,2,0,670,972,1021,719,-0.173563218390805,-0.415063221550302,0.149615612063868,-0.260120585701981
"115",66,365576.175,4304188.999,0,0,5,1,0,0,4,0,670,972,1021,719,-0.173563218390805,-0.415063221550302,0.149615612063868,-0.260120585701981
"116",67,365578.696,4304209.236,0,0,0,6,0,0,0,0,628,905,924,588,-0.222222222222222,-0.591133004926108,0.212324179504354,-0.333002973240833
"117",68,365595.569,4303828.57,4,0,1,0,0,0,0,5,200,346,352,1808,0.674074074074074,1.50475403059115,-0.678737233054782,1.01040943789035
"118",68,365595.569,4303828.57,4,0,1,0,0,0,5,0,200,346,352,1808,0.674074074074074,1.50475403059115,-0.678737233054782,1.01040943789035
"119",68,365595.569,4303828.57,4,0,1,0,0,0,4,2,200,346,352,1808,0.674074074074074,1.50475403059115,-0.678737233054782,1.01040943789035
"120",69,365596.031,4303849.009,4,0,1,0,0,0,2,5,200,346,352,1808,0.674074074074074,1.50475403059115,-0.678737233054782,1.01040943789035
"121",70,365595.833,4303868.926,5,0,1,0,0,0,3,5,261,434,435,2201,0.669954476479514,1.54776511831727,-0.670588235294118,1.00436018957346
"122",71,365595.773,4303889.084,4,0,2,0,0,0,4,3,356,563,614,2134,0.553129548762737,1.20749920559263,-0.582499073044123,0.82924168030551
"123",71,365595.773,4303889.084,5,0,1,0,0,0,3,5,356,563,614,2134,0.553129548762737,1.20749920559263,-0.582499073044123,0.82924168030551
"124",71,365595.773,4303889.084,4,0,1,0,0,0,0,6,356,563,614,2134,0.553129548762737,1.20749920559263,-0.582499073044123,0.82924168030551
"125",72,365595.832,4303909.26,3,0,2,0,0,0,5,0,356,563,614,2134,0.553129548762737,1.20749920559263,-0.582499073044123,0.82924168030551
"126",72,365595.832,4303909.26,4,0,3,0,0,0,5,0,356,563,614,2134,0.553129548762737,1.20749920559263,-0.582499073044123,0.82924168030551
"127",74,365596.164,4303968.903,4,0,3,0,0,0,0,5,279,522,499,2341,0.648591549295775,1.42063859324387,-0.635347537548027,0.972373746260778
"128",74,365596.164,4303968.903,3,0,4,0,0,0,0,0,279,522,499,2341,0.648591549295775,1.42063859324387,-0.635347537548027,0.972373746260778
"129",74,365596.164,4303968.903,2,2,5,0,0,0,0,0,279,522,499,2341,0.648591549295775,1.42063859324387,-0.635347537548027,0.972373746260778
"130",75,365596.409,4303989.383,3,1,4,0,0,0,5,4,279,522,499,2341,0.648591549295775,1.42063859324387,-0.635347537548027,0.972373746260778
"131",76,365595.865,4304009.268,1,2,5,0,0,0,3,0,292,585,521,2759,0.682317073170732,1.51461829994586,-0.65011961722488,1.02300777083651
"132",76,365595.865,4304009.268,4,3,1,0,0,0,0,4,292,585,521,2759,0.682317073170732,1.51461829994586,-0.65011961722488,1.02300777083651
"133",77,365595.971,4304029.098,3,0,4,0,0,0,5,0,269,532,419,2677,0.729328165374677,1.77935382190701,-0.668432533499533,1.09346246973366
"134",78,365595.865,4304049.094,4,0,3,0,0,0,4,0,269,532,419,2677,0.729328165374677,1.77935382190701,-0.668432533499533,1.09346246973366
"135",78,365595.865,4304049.094,3,2,3,0,0,0,5,0,269,532,419,2677,0.729328165374677,1.77935382190701,-0.668432533499533,1.09346246973366
"136",79,365595.989,4304068.992,2,3,5,2,0,0,2,0,251,458,338,2363,0.749722325064791,2.01894317048853,-0.675292449485998,1.12395929694727
"137",79,365595.989,4304068.992,3,2,3,0,0,0,5,0,251,458,338,2363,0.749722325064791,2.01894317048853,-0.675292449485998,1.12395929694727
"138",79,365595.989,4304068.992,4,0,4,0,0,0,5,0,251,458,338,2363,0.749722325064791,2.01894317048853,-0.675292449485998,1.12395929694727
"139",80,365596.153,4304089.076,4,1,4,0,0,0,5,0,277,475,344,2567,0.763655101339746,2.17727717923604,-0.687705456936226,1.14489270386266
"140",81,365595.971,4304109.109,4,1,4,0,0,0,5,0,277,475,344,2567,0.763655101339746,2.17727717923604,-0.687705456936226,1.14489270386266
"141",81,365595.971,4304109.109,3,0,3,0,0,0,5,0,277,475,344,2567,0.763655101339746,2.17727717923604,-0.687705456936226,1.14489270386266
"142",82,365595.909,4304129.15,4,0,3,0,0,0,4,0,301,546,446,2790,0.724351050679852,1.8269680436477,-0.672661870503597,1.08602316602317
"143",82,365595.909,4304129.15,4,4,0,0,0,0,4,0,301,546,446,2790,0.724351050679852,1.8269680436477,-0.672661870503597,1.08602316602317
"144",83,365596.095,4304149.174,2,6,2,0,0,0,2,0,408,612,555,1698,0.507323568575233,1.45271987798678,-0.47012987012987,0.760479041916168
"145",84,365595.921,4304169.104,2,0,5,1,0,0,2,0,408,612,555,1698,0.507323568575233,1.45271987798678,-0.47012987012987,0.760479041916168
"146",84,365595.921,4304169.104,2,6,2,0,0,0,2,0,408,612,555,1698,0.507323568575233,1.45271987798678,-0.47012987012987,0.760479041916168
"147",84,365595.921,4304169.104,3,3,3,0,0,0,5,0,408,612,555,1698,0.507323568575233,1.45271987798678,-0.47012987012987,0.760479041916168
"148",85,365596.034,4304189.147,0,0,5,1,0,0,4,0,468,720,684,1513,0.377332726445152,0.984093067426401,-0.3551276309897,0.565612917898567
"149",85,365596.034,4304189.147,0,1,6,1,0,0,5,0,468,720,684,1513,0.377332726445152,0.984093067426401,-0.3551276309897,0.565612917898567
"150",86,365596.279,4304209.131,0,1,6,1,0,0,5,0,440,652,593,1482,0.428433734939759,1.27803335250144,-0.388940955951265,0.642186371297857
"151",86,365596.279,4304209.131,0,2,5,4,0,0,0,0,440,652,593,1482,0.428433734939759,1.27803335250144,-0.388940955951265,0.642186371297857
"152",87,365595.937,4304228.975,0,2,5,4,0,0,0,0,440,652,593,1482,0.428433734939759,1.27803335250144,-0.388940955951265,0.642186371297857
"153",88,365615.905,4303828.846,4,0,1,0,0,0,4,2,211,337,374,1560,0.613236814891417,1.33528484575546,-0.644702161307327,0.919142340480496
"154",88,365615.905,4303828.846,5,0,4,0,0,0,2,4,211,337,374,1560,0.613236814891417,1.33528484575546,-0.644702161307327,0.919142340480496
"155",88,365615.905,4303828.846,5,0,1,0,0,0,3,3,211,337,374,1560,0.613236814891417,1.33528484575546,-0.644702161307327,0.919142340480496
"156",89,365615.967,4303848.961,4,0,2,0,0,0,2,5,211,337,374,1560,0.613236814891417,1.33528484575546,-0.644702161307327,0.919142340480496
"157",90,365615.894,4303868.833,5,0,1,0,0,0,3,5,233,359,402,1526,0.58298755186722,1.2833980360813,-0.619098143236074,0.873801502980047
"158",90,365615.894,4303868.833,4,0,2,0,0,0,2,5,233,359,402,1526,0.58298755186722,1.2833980360813,-0.619098143236074,0.873801502980047
"159",90,365615.894,4303868.833,5,0,1,0,0,0,3,5,233,359,402,1526,0.58298755186722,1.2833980360813,-0.619098143236074,0.873801502980047
"160",91,365616.484,4303889.316,1,0,0,0,0,0,0,6,318,501,553,1888,0.546907005325686,1.18351063829787,-0.580577647551277,0.81985670419652
"161",92,365615.816,4303908.849,4,0,3,0,0,0,5,0,318,501,553,1888,0.546907005325686,1.18351063829787,-0.580577647551277,0.81985670419652
"162",92,365615.816,4303908.849,3,0,5,0,0,0,3,2,318,501,553,1888,0.546907005325686,1.18351063829787,-0.580577647551277,0.81985670419652
"163",93,365616.166,4303928.246,3,0,5,0,0,0,3,2,345,572,579,2224,0.58687120941848,1.32255989708956,-0.590844062947067,0.879835977892672
"164",94,365615.971,4303969.094,2,2,5,0,0,0,0,0,235,451,399,2102,0.680927628948421,1.55809698078683,-0.646690168429299,1.02077922077922
"165",94,365615.971,4303969.094,3,0,1,0,0,0,3,4,235,451,399,2102,0.680927628948421,1.55809698078683,-0.646690168429299,1.02077922077922
"166",94,365615.971,4303969.094,3,5,1,1,0,0,2,0,235,451,399,2102,0.680927628948421,1.55809698078683,-0.646690168429299,1.02077922077922
"167",95,365616.049,4303989.082,3,4,3,0,0,0,0,3,235,451,399,2102,0.680927628948421,1.55809698078683,-0.646690168429299,1.02077922077922
"168",96,365615.93,4304009.05,3,4,3,0,0,0,0,3,282,556,485,2684,0.693909750710003,1.58064979873491,-0.65679012345679,1.040372181044
"169",96,365615.93,4304009.05,4,0,1,0,0,0,4,2,282,556,485,2684,0.693909750710003,1.58064979873491,-0.65679012345679,1.040372181044
"170",97,365615.814,4304029.048,3,0,4,0,0,0,5,0,302,608,541,2680,0.66407947842285,1.46106557377049,-0.630170316301703,0.995655546935609
"171",97,365615.814,4304029.048,4,0,1,0,0,0,4,2,302,608,541,2680,0.66407947842285,1.46106557377049,-0.630170316301703,0.995655546935609
"172",97,365615.814,4304029.048,2,2,5,0,0,0,5,0,302,608,541,2680,0.66407947842285,1.46106557377049,-0.630170316301703,0.995655546935609
"173",98,365616.101,4304049.043,2,2,5,0,0,0,5,0,302,608,541,2680,0.66407947842285,1.46106557377049,-0.630170316301703,0.995655546935609
"174",98,365616.101,4304049.043,3,4,2,0,0,0,5,0,302,608,541,2680,0.66407947842285,1.46106557377049,-0.630170316301703,0.995655546935609
"175",99,365615.993,4304069.222,4,0,4,0,0,0,5,0,310,562,503,2362,0.648865619546248,1.52177472167649,-0.615595075239398,0.972789115646258
"176",99,365615.993,4304069.222,0,0,4,0,0,0,5,0,310,562,503,2362,0.648865619546248,1.52177472167649,-0.615595075239398,0.972789115646258
"177",100,365616.029,4304088.982,0,0,4,0,0,0,5,0,342,654,638,2645,0.611331099604021,1.28423342718198,-0.603516217035465,0.916577865732988
"178",100,365616.029,4304088.982,2,0,2,0,0,0,5,0,342,654,638,2645,0.611331099604021,1.28423342718198,-0.603516217035465,0.916577865732988
"179",101,365615.9682,4304109.1578,3,4,2,0,0,0,5,0,342,654,638,2645,0.611331099604021,1.28423342718198,-0.603516217035465,0.916577865732988
"180",102,365615.88,4304129.085,4,4,0,0,0,0,4,0,258,528,409,2752,0.74122113255299,1.79128440366972,-0.678048780487805,1.11130434782609
"181",102,365615.88,4304129.085,3,4,2,0,0,0,5,0,258,528,409,2752,0.74122113255299,1.79128440366972,-0.678048780487805,1.11130434782609
"182",102,365615.88,4304129.085,3,4,5,0,0,0,2,0,258,528,409,2752,0.74122113255299,1.79128440366972,-0.678048780487805,1.11130434782609
"183",103,365616.075,4304148.966,3,4,5,0,0,0,2,0,324,667,593,2946,0.664877083922012,1.44426712496931,-0.630777747024633,0.996893094195735
"184",103,365616.075,4304148.966,0,5,2,5,0,0,1,4,324,667,593,2946,0.664877083922012,1.44426712496931,-0.630777747024633,0.996893094195735
"185",104,365615.942,4304169.13,3,3,3,0,0,0,5,0,324,667,593,2946,0.664877083922012,1.44426712496931,-0.630777747024633,0.996893094195735
"186",104,365615.942,4304169.13,0,0,0,6,0,0,2,0,324,667,593,2946,0.664877083922012,1.44426712496931,-0.630777747024633,0.996893094195735
